"Speciality","contract","LicenseNumber","LocationNumber","FacInstanceId","FacilityType","FacilityName","FacilityStatus","LocationAddress","LocationCity","LocationState","LocationZipCode","LocationCounty","MailAddress","MailCity","MailState","MailZipCode","TelephoneNmbr","FaxNmbr","ConfidentialFaxNmbr","RCSRegionUnit","SpecialityCode","ContractCode","FacilityPOC","LicensedBedCount","LicenseExpirationDate","CheckCompleteDate","CheckType","POCId","MemoryCertFlag","Disclosure of Services","Has Reports?","Reports Location",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","752707","40009939","42228","AF  ","Golden Community Care Adult Family Home, LLC","OP    ","820 N Bates Rd","Spokane Valley","WA","99206","Spokane","820 N Bates Rd","Spokane Valley","WA","99206","(509) 892-6821","(509) 474-1792","","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Guidi, Mahoulome H.","8","","","","808275","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752707","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752707",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","758939","40015112","52247","AF  ","Golden Community Care Adult Family Home, LLC","OP    ","10211 E 15th Ave","Spokane Valley","WA","99206","Spokane","10211 E 15th Ave","Spokane Valley","WA","99206","(509) 241-3603","","","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Guidi, Mahoulome H.","6","","","","808275","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758939","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","753962","40010744","45210","AF  ","Golden Community Care I Adult Family Home LLC","OP    ","5111 N Washington ST","Spokane","WA","99205","Spokane","5111 N Washington ST","Spokane","WA","99205","(509) 413-2630","","(509) 413-2630","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Frimpong, Yvonne P.","6","","","","160687","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753962","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753962",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","753949","40010769","45263","AF  ","Golden Community Care II Adult Family Home LLC","OP    ","11311 E 10th Ave","Spokane Valley","WA","99206","Spokane","11311 E 10th Ave","Spokane Valley","WA","99206","(509) 315-8920","","(509) 315-8920","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Leonard, Shaynie L.","6","","","","202118","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753949","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753949",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","755294","40011729","47079","AF  ","Golden Community Care II Adult Family Home LLC","OP    ","1026 N University Rd","Spokane Valley","WA","99206","Spokane","1026 N University Rd","Spokane Valley","WA","99206","(509) 290-5070","","(509) 315-8920","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Leonard, Shaynie L.","6","","","","202118","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755294","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755294",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","757670","40013857","50461","AF  ","Golden Days AFH","OP    ","4224 E Prairie Lane Ct","Spokane","WA","99223","Spokane","4224 E Prairie Lane Ct","Spokane","WA","99223","(509) 818-7552","","","1E","SPMI, SPDE, SPDD","1080XS-12 ","Wanjiru, Judy N.","6","","","","1092994","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757670","No"," ",
"Mental Health, Dementia","No Contract","754543","40011143","46089","AF  ","Golden Horizon AFH","OP    ","9606 N Ridgecrest Dr","Spokane","WA","99208","Spokane","9606 N Ridgecrest Dr","Spokane","WA","99208","(509) 315-9104","","(509) 352-1039","1E","SPMI, SPDE","","Jacot, Lidiana","6","","","","1026257","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754543","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754543",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","755551","40011925","47423","AF  ","Golden View AFH LLC","OP    ","5704 N Birch Pl","Spokane","WA","99205","Spokane","5704 N Birch Pl","Spokane","WA","99205","(509) 934-1174","","(509) 279-2644","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Tallam, George","6","","","","870040","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755551","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755551",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","752245","40009650","41473","AF  ","GOOD COMFORT AFH","OP    ","10205 E 15TH AVE","SPOKANE","WA","99206","Spokane","10205 E 15TH AVE","SPOKANE","WA","99206","(509) 230-9159","","(509) 926-0435","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","MOSKALENKO, ALEKSANDR","6","","","","1018455","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752245","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752245",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","755727","40012093","47697","AF  ","Good Heart Adult Family Home","OP    ","14015 E 12th Ave","Spokane Valley","WA","99037","Spokane","14015 E 12th Ave","Spokane Valley","WA","99037","(509) 609-4457","","(509) 723-4487","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Mirara, Anthony","6","","","","1014736","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755727","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755727",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","757535","40013805","50377","AF  ","Grace Homecare LLC AFH","OP    ","10109 N Seminole Dr","Spokane","WA","99208","Spokane","10109 N Seminole Dr","Spokane","WA","99208","(509) 340-9187","","","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Mburu, Catherine","6","","","","767232","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757535","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","754528","40011128","46048","AF  ","Graceful Adult Family Home LLC","OP    ","1421 S Chronicle Rd","Spokane Valley","WA","99212","Spokane","1421 S Chronicle Rd","Spokane Valley","WA","99212","(509) 822-7720","","(509) 461-5710","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","PAULOS, ELIM M.","8","","","","492534","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754528","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754528",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","757536","40013781","50346","AF  ","Graceful Care Adult Family Home LLC","OP    ","4213 E 21st Ave","Spokane","WA","99223","Spokane","4213 E 21st Ave","Spokane","WA","99223","(509) 263-7238","","(509) 867-3378","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Taye, Mebrat B.","6","","","","1052262","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757536","No"," ",
"Mental Health, Dementia","Specialized Behavior Support, Expanded Community Services, Adult Family Home","757463","40012144","50183","AF  ","Graceful Heart North AFH LLC","OP    ","605 E Wedgewood Ave","Spokane","WA","99208","Spokane","605 E Wedgewood Ave","Spokane","WA","99208","(509) 863-9596","","","1E","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Njoroge, Jane","5","","","","1055672","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757463","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757463",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","758613","40014700","51655","AF  ","Graceful Home LLC","OP    ","526 S Koren Rd","Spokane Valley","WA","99212","Spokane","526 S Koren Rd","Spokane Valley","WA","99212","(509) 816-3635","","","1E","SPMI, SPDE, SPDD","1080XS-12 ","MBUGUA, TERESIA W.","6","","","","965517","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758613","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","754326","40011015","45802","AF  ","Graceful Homes AFH","OP    ","3015 S Rebecca St","Spokane","WA","99223","Spokane","3015 S Rebecca St","Spokane","WA","99223","(509) 822-7935","","(509) 443-4041","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Tiyo, Janet M.","6","","","","515774","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754326","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754326",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","756290","40012549","48483","AF  ","Graceful Homes North AFH LLC","OP    ","7318 N Mahr Ct","Spokane","WA","99208","Spokane","7318 N Mahr Ct","Spokane","WA","99208","(509) 703-7493","","(509) 340-9915","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Mbugua, Faith M.","6","","","","1143063","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756290","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756290",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","757933","40014112","50814","AF  ","Graceful Touch AFH LLC","OP    ","14011 E Main Ave","Spokane Valley","WA","99216","Spokane","14011 E Main Ave","Spokane Valley","WA","99216","(509) 862-4643","","","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Lengapati, Caroline S.","5","","","","1129596","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757933","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757933",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, DDA Meaningful Day, Adult Family Home","756574","40012858","48966","AF  ","GraceHaven AFH LLC","OP    ","14910 E 16th Ave","Spokane Valley","WA","99037","Spokane","14910 E 16th Ave","Spokane Valley","WA","99037","(509) 413-1035","","","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Alabi, Olubukonla E.","4","","","","1015019","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756574","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756574",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","759016","40015269","52469","AF  ","GRANDE CREEK AFH LLC","OP    ","3105 N Rio Grande Rd","Otis Orchards","WA","99027","Spokane","3105 N Rio Grande Rd","Otis Orchards","WA","99027","(509) 808-2355","","","1E","SPMI, SPDE, SPDD","1080XS-12 ","Mutuku, Anne W.","6","","","","1208338","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=759016","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, DDA Meaningful Day, Adult Family Home","756841","40013007","49200","AF  ","Great Grace Adult Family Home LLC","OP    ","12305 N Belgard Ln","Mead","WA","99021","Spokane","12305 N Belgard Ln","Mead","WA","99021","(509) 414-9187","","(509) 984-4376","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","KIMONE, GEORGE M.","6","","","","939519","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756841","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756841",
"Mental Health, Dementia","Specialized Behavior Support, Expanded Community Services, Adult Family Home","757721","40013884","50500","AF  ","GREEN HOUSE COMMUNITY CARE ADULT FAMILY HOME LLC","OP    ","11308 E Ferret Dr","Spokane Valley","WA","99206","Spokane","11308 E Ferret Dr","Spokane Valley","WA","99206","(509) 651-0062","","","1E","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","NZISABIRA, DESIRE","6","","","","1044819","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757721","No"," ",
"Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home","449700","40004497","36247","AF  ","GREENBLUFF TERRACE AFH","OP    ","17025 N GREENBLUFF RD","COLBERT","WA","99005","Spokane","17025 N Greenbluff Rd","Colbert","WA","99005","(509) 238-4337","","(509) 238-4337","1E","SPDE, SPDD","1080XS-12 , 1080XS-12 ","Doesburg, Deborah B.","6","","","","812167","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=449700","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=449700",
"Mental Health, Dementia","Specialized Behavior Support, Expanded Community Services, Adult Family Home","756752","40012947","49104","AF  ","Hab Care Adult Family Home LLC","OP    ","705 S Freya St","Spokane","WA","99202","Spokane","705 S Freya St","Spokane","WA","99202","(509) 798-8016","","(833) 915-4091","1E","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Poage, Habtamu D.","5","","","","830715","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756752","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756752",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","750505","40006476","39323","AF  ","HAIRSTON ADULT FAMILY HOME","OP    ","716 E UPPER TERRACE LN","COLBERT","WA","99005","Spokane","716 E UPPER TERRACE LN","COLBERT","WA","99005","(509) 464-2279","","","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","HAIRSTON, SYLVIA","5","","","","1020821","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=750505","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=750505",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","755935","40012262","47999","AF  ","Hakuna Matata Adult Family Home LLC","OP    ","9117 N Dorset Rd","Spokane","WA","99208","Spokane","9117 N Dorset Rd","Spokane","WA","99208","(405) 887-8339","(509) 309-3970","","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Obonyo, Violet","6","","","","1015289","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755935","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755935",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","758116","40014285","51044","AF  ","HAKUNA MATATA ADULT FAMILY HOME LLC 2","OP    ","2409 W Stratton Ave","Spokane","WA","99208","Spokane","2409 W Stratton Ave","Spokane","WA","99208","(509) 798-7980","","","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Obonyo, Violet","6","","","","1015289","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758116","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, DDA Meaningful Day, Adult Family Home","755754","40012023","47595","AF  ","Halo Adult Family Home","OP    ","13119 E Broadway Ave","Spokane Valley","WA","99216","Spokane","13119 E Broadway Ave","Spokane Valley","WA","99216","(509) 922-1271","","(509) 922-1271","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Geleta, Meseret","6","","","","1020797","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755754","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755754",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, DDA Meaningful Day, Adult Family Home","754486","40010043","46001","AF  ","Hannah's Haven Adult Family Home LLC","OP    ","9808 E 9th Ave","Spokane Valley","WA","99206","Spokane","9808 E 9th Ave","Spokane Valley","WA","99206","(509) 321-7494","","(509) 241-3224","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","YOUNG, KIMBERLEY A.","6","","","","1242340","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754486","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754486",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","754094","40010783","45292","AF  ","Happiness AFH LLC","OP    ","2308 E 61st Ave","Spokane","WA","99223","Spokane","2308 E 61st Ave","Spokane","WA","99223","(509) 448-0529","","(509) 448-0529","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Bekalu, Yemesrach","5","","","","1044864","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754094","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754094",
"Developmental Disabilities","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","223400","40002234","33844","AF  ","HARVEST HOUSE","OP    ","703 E Nora Ave","Spokane","WA","99207","Spokane","703 E Nora Ave","Spokane","WA","99207","(509) 483-7358","","(509) 483-0460","1E","SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Barrett, Maurine","6","","","","1018161","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=223400","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=223400",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","758433","40014620","51543","AF  ","Haven Caring Home LLC","OP    ","4709 N Bolivar Ct","Spokane Valley","WA","99216","Spokane","4709 N Bolivar Ct","Spokane Valley","WA","99216","(509) 418-2931","","","1E","SPMI, SPDE, SPDD","1080XS-12 ","Elliott, Katelyn E.","6","","","","1197500","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758433","No"," ",
"Mental Health, Dementia","Adult Family Home","757756","40013930","50566","AF  ","HEART & HAND AFH LLC","OP    ","14409 E Crown Ave","Spokane Valley","WA","99216","Spokane","14409 E Crown Ave","Spokane Valley","WA","99216","(509) 315-8095","","","1E","SPMI, SPDE","1080XS-12 ","ZNAKHARCHUK, MARIANA","6","","","","562168","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757756","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","756642","40009778","48998","AF  ","Heartfull Care AFH LLC","OP    ","10205 East 8th Ave","Spokane Valley","WA","99206","Spokane","10205 East 8th Ave","Spokane Valley","WA","99206","","","","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Mwihaki, Sophia N.","6","","","","612174","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756642","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756642",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","758042","40009991","51299","AF  ","HEARTS AND BEYOND ADULT FAMILY HOME LLC","OP    ","1403 N Boeing Rd","Spokane Valley","WA","99206","Spokane","1403 N Boeing Rd","Spokane Valley","WA","99206","(206) 226-9030","","","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Williams, Caroline M.","6","","","","467516","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758042","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, DDA Meaningful Day, Adult Family Home","755199","40011631","46912","AF  ","Hearts and Beyond Adult Family Home LLC","OP    ","6310 E 4th Ave","Spokane Valley","WA","99212","Spokane","6310 E 4th Ave","Spokane Valley","WA","99212","(509) 279-2188","","(509) 279-2188","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Williams, Caroline M.","6","","","","467516","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755199","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755199",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","756824","40013054","49267","AF  ","Hearts N Beyond Too AFH LLC","OP    ","713 N University Rd","Spokane Valley","WA","99206","Spokane","713 N University Rd","Spokane Valley","WA","99206","(509) 279-2887","","","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Gachari, James","6","","","","1015381","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756824","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756824",
"Mental Health, Dementia","Adult Family Home","757214","40013441","49809","AF  ","Heaven's Hands AFH","OP    ","18708 E Flat Rock River Ave","Spokane Valley","WA","99016","Spokane","5017 E Glennaire Drive","Spokane","WA","99223","(509) 951-2247","(509) 479-0158","","1E","SPMI, SPDE","1080XS-12 ","Flack, Aaron B.","5","","","","1030281","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757214","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757214",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","757274","40013160","49426","AF  ","High Drive Adult Family Home 2","OP    ","6011 W Chippewa Ct","Spokane","WA","99208","Spokane","6011 W Chippewa Ct","Spokane","WA","99208","(509) 934-1909","","","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Ngatia, Lucia","6","","","","1025636","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757274","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757274",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","753433","40010428","44433","AF  ","High Drive Adult Family Home LLC","OP    ","10518 N Russett Drive","Spokane","WA","99208","Spokane","10518 N Russett Drive","Spokane","WA","99208","(509) 343-0268","(509) 747-2155","","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Ngatia, Lucia","6","","","","1025636","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753433","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753433",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","756709","40012931","49081","AF  ","Highly Favored Angel AFH LLC","OP    ","1123 N Herald Rd","Spokane Valley","WA","99206","Spokane","1123 N Herald Rd","Spokane Valley","WA","99206","(509) 413-1914","","","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Nganga, Benson","6","","","","1025280","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756709","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756709",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","755153","40011579","46806","AF  ","Hill Crest Care AFH, LLC","OP    ","1219 E 57th Ave","Spokane","WA","99223","Spokane","1219 E 57th Ave","Spokane","WA","99223","(509) 444-9800","","(509) 290-6466","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Kim, Valeriy","6","","","","797558","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755153","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755153",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","756077","40012268","48011","AF  ","Hill's Adult Family Home LLC","OP    ","4117 S Lee St","Spokane","WA","99203","Spokane","4117 S Lee St","Spokane","WA","99203","(206) 471-3217","","(509) 309-7736","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Mekonnen, Henok K.","6","","","","851041","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756077","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756077",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, DDA Meaningful Day, Adult Family Home","756839","40013049","49262","AF  ","Hillside Adult Family Home","OP    ","11112 E 17th Ave","Spokane Valley","WA","99206","Spokane","11112 E 17th Ave","Spokane Valley","WA","99206","(765) 313-6044","","","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Ngetich, Ezekiel","6","","","","1026269","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756839","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756839",
"Mental Health, Dementia","Adult Family Home","758731","40014869","51890","AF  ","Holly Adult Family Home","OP    ","7101 S Holly St","Cheney","WA","99004","Spokane","7101 S Holly St","Cheney","WA","99004","(509) 541-6541","","","1E","SPMI, SPDE","1080XS-12 ","Hunt-Lewis, Brandon A.","6","","","","884253","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758731","No"," ",
