"Speciality","contract","LicenseNumber","LocationNumber","FacInstanceId","FacilityType","FacilityName","FacilityStatus","LocationAddress","LocationCity","LocationState","LocationZipCode","LocationCounty","MailAddress","MailCity","MailState","MailZipCode","TelephoneNmbr","FaxNmbr","ConfidentialFaxNmbr","RCSRegionUnit","SpecialityCode","ContractCode","FacilityPOC","LicensedBedCount","LicenseExpirationDate","CheckCompleteDate","CheckType","POCId","MemoryCertFlag","Disclosure of Services","Has Reports?","Reports Location",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","754193","40010255","45828","AF  ","Dawapah Adult Family Home LLC","OP    ","656 Ferndale Ct NE","Renton","WA","98056","King","656 Ferndale Ct NE","Renton","WA","98056","(425) 282-4773","","(425) 970-3656","2E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","WAWERU, VIRGINIA W.","6","","","","631021","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754193","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754193",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","755580","40008525","47466","AF  ","Dawit Solomon Adult Family Home LLC","OP    ","11555 17TH AVE NE","SEATTLE","WA","981255111","King","7709 236th St SW","Edmonds","WA","98026","(206) 365-0290","","(206) 417-3398","2E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Yirgu, Alemtsehay","5","","","","1026258","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755580","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755580",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","755062","40011485","46645","AF  ","Dawn Adult Family Home LLC","OP    ","11237 SE 321st Pl","Auburn","WA","98092","King","11237 SE 321st Pl","Auburn","WA","98092","(253) 397-4465","","(253) 737-4370","2G","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Teklemariam, Wegahta A.","6","","","","631715","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755062","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755062",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","758027","40014274","51027","AF  ","Dawn Adult Family Home LLC","OP    ","26009 14th Pl S","Des Moines","WA","98198","King","26009 14th Pl S","Des Moines","WA","98198","(206) 578-7720","","","2G","SPMI, SPDE, SPDD","1080XS-12 ","Teklemariam, Wegahta A.","6","","","","631715","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758027","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","750970","40008571","39679","AF  ","DAY VIEW AFH INC","OP    ","2111 SHATTUCK PL S","RENTON","WA","98055     ","King","2111 SHATTUCK PL S","RENTON","WA","98055     ","(425) 277-0452","(425) 271-1107","","2E","SPMI, SPDE, SPDD","1080XS-12 ","Khomlyak, Mariya D.","6","","","","1018516","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=750970","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=750970",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","757242","40013331","49667","AF  ","DaySpring Retirement Home LLC","OP    ","649 130th AVE NE","BELLEVUE","WA","98005","King","649 130th AVE NE","BELLEVUE","WA","98005","(425) 590-9785","","","2G","SPMI, SPDE, SPDD","1080XS-12 ","Cirlejan, Roxana M.","6","","","","1025998","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757242","No"," ",
"None","Adult Family Home","757781","40013921","50551","AF  ","Deansor Adult Family Home, LLC","OP    ","3545 S 244th St","Kent","WA","98032","King","3545 S 244th St","Kent","WA","98032","(206) 866-8209","","","2G","","1080XS-12 ","ABDI, LEILA M.","3","","","","897144","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757781","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757781",
"Mental Health, Dementia","Private Duty Nursing, HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","753648","40008546","44875","AF  ","Dees Adult Family Home LLC","OP    ","17434 128TH AVE SE","RENTON","WA","98058     ","King","17434 128TH AVE SE","RENTON","WA","98058     ","(206) 227-0073","","(425) 970-3037","2E","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Chulaparn, Yangjom","6","","","","805939","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753648","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753648",
"Mental Health, Dementia","No Contract","451000","40004510","36257","AF  ","DEL MAR WOODS AFH","OP    ","6617 128th Ave SE","Bellevue","WA","98006","King","6617 128TH AVE SE","BELLEVUE","WA","98006","(425) 641-0789","","(425) 641-0789","2E","SPMI, SPDE","","Filipas, Estera","4","","","","1025090","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=451000","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=451000",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","752846","40010075","43661","AF  ","Del's Home of Solace LLC","OP    ","4011 S 166th Street","Seatac","WA","98188","King","4011 S 166th Street","Seatac","WA","98188","(206) 242-0040","(206) 243-2342","","2G","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Padua, Ernie","6","","","","1021760","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752846","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752846",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","754932","40011453","46595","AF  ","Des Moines Creek AFH LLC ","OP    ","21009 12th Ave S","Des Moines","WA","98198","King","21009 12th Ave S","Des Moines","WA","98198","(206) 249-8012","","(206) 249-8079","2G","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","TIRURA, FIKADU","6","","","","500196","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754932","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754932",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","755595","40010614","47536","AF  ","Des Moines Home Care LLC","OP    ","22864 27th Ave S","Des Moines","WA","98198","King","3732 156th St SW Apt D","Lynnwood","WA","98087","","","(206) 212-6596","2G","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Aseresu, Mulugeta T.","6","","","","163520","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755595","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755595",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","754947","40005485","46707","AF  ","Desired Care Adult Family Home LLC","OP    ","12915 NE 146TH PL","WOODINVILLE","WA","98072","King","12915 NE 146TH PL","WOODINVILLE","WA","98072","(425) 896-7669","","(425) 823-1333","2I","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","ARERO, RAHMA","6","","","","590833","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754947","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754947",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","755759","40009859","47766","AF  ","Dessie's AFH LLC","OP    ","9218 3rd Ave SW","Seattle","WA","98106","King","9218 3rd Ave SW","Seattle","WA","98106","(206) 659-0104","","(206) 659-0104","2E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Dessie, Tesfaye M.","6","","","","622068","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755759","No"," ",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","757717","40013968","50613","AF  ","Dessie's AFH LLC","OP    ","25665 Lake Fenwick Rd S","Kent","WA","98032","King","9218 3rd Ave SW","Seattle","WA","98106","(253) 480-9126","","","2G","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Dessie, Tesfaye M.","6","","","","622068","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757717","No"," ",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","755907","40006607","47958","AF  ","Destiny Adult Family Home LLC","OP    ","15503 8TH AVE NE","SHORELINE","WA","98155","King","15503 8TH AVE NE","SHORELINE","WA","98155","(209) 257-1807","","(206) 237-9222","2I","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Gumiran, Mary","6","","","","1025940","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755907","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755907",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","754436","40011078","45937","AF  ","Destiny House AFH LLC","OP    ","31903 14th Way SW","Federal Way","WA","98023","King","31903 14th Way SW","Federal Way","WA","98023","(206) 212-6435","","(253) 880-3934","2E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Njenga, Anne W.","6","","","","452054","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754436","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754436",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","756382","40012538","48468","AF  ","Destiny Suites LLC","OP    ","1340 21st St SE","Auburn","WA","98002","King","1340 21st St SE","Auburn","WA","98002","","","","2G","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Cambronero, Rechelle Ann","6","","","","593046","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756382","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756382",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","754313","40004594","45905","AF  ","Devoted Care","OP    ","147 NW 183rd St","Shoreline","WA","98177","King","147 NW 183rd St","Shoreline","WA","98177","(206) 801-7566","","(206) 629-5952","2I","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","MAXWELL, NAZARET","6","","","","580196","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754313","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754313",
"Mental Health, Developmental Disabilities","Adult Family Home","750670","40008473","39512","AF  ","DIAMOND AFH","OP    ","18570 ASHWORTH AVE N","SHORELINE","WA","98133     ","King","18570 ASHWORTH AVE N","SHORELINE","WA","98133     ","(206) 542-1912","","","2E","SPMI, SPDD","1080XS-12 ","Quesada, Leo Pinky D.","6","","","","1023741","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=750670","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=750670",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","753966","40000225","45318","AF  ","Diamond View Home","OP    ","8440 128th Ave SE","Newcastle","WA","98056","King","PO BOX 3574","Bellevue","WA","98009","(425) 271-8067","","(206) 785-1649","2E","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Okere, Ugochi L.","6","","","","627835","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753966","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753966",
"Mental Health, Dementia","Adult Family Home","757304","40003960","50170","AF  ","Diana's Home AFH LLC","OP    ","12836 SE 261ST PL","KENT","WA","98030","King","12836 SE 261ST PL","KENT","WA","98030","(253) 631-0386","","","2E","SPMI, SPDE","1080XS-12 ","Onecic, Andrei","6","","","","1025677","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757304","No"," ",
"Mental Health, Dementia, Developmental Disabilities","WCF AFH SOW, Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","754006","40010817","45352","AF  ","Dignity Adult Home","OP    ","1401 Elm St SE","Auburn","WA","98092","King","1401 Elm St SE","Auburn","WA","98092","(253) 249-7423","","(253) 204-4148","2G","SPMI, SPDE, SPDD","1403XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Ndungu, Jane W.","5","","","","515133","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754006","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754006",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","752621","40000087","42213","AF  ","DIVINE ADULT FAMILY HOME","OP    ","10615 SE 226TH ST","KENT","WA","98031","King","10615 SE 226TH ST","KENT","WA","98031","(253) 850-6178","(253) 277-8982","","2E","SPMI, SPDE, SPDD","1080XS-12 ","Mendoza, Evangeline M.","6","","","","498640","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752621","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752621",
"Mental Health, Dementia","No Contract","556500","40005565","37126","AF  ","Divine Home Health Adult Family Home","OP    ","2664 171ST AVE SE","BELLEVUE","WA","98008","King","2664 171ST  AVE SE","BELLEVUE","WA","98008","(425) 641-2182","(425) 641-2182","","2G","SPMI, SPDE","","Lapuste, Rodica","6","","","","1017788","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=556500","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=556500",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","754464","40010990","45759","AF  ","Divine Living Adult Family Homecare","OP    ","34318 43rd Ave S","Auburn","WA","98001","King","34318 43rd Ave S","Auburn","WA","98001","(253) 517-3254","","(253) 344-1659","2G","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Kwon, Hyunmi M.","6","","","","510377","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754464","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754464",
"Mental Health, Dementia, Developmental Disabilities","No Contract","753706","40010584","44845","AF  ","Divine Love Adult Family Home LLC","OP    ","25039 21st Ave S","Kent","WA","98032","King","17837 1st Ave S # 180R","Normandy Park","WA","98148","(206) 824-1656","","(844) 594-2435","2G","SPMI, SPDE, SPDD","","Boujie, Ida M.","6","","","","163551","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753706","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753706",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","750651","40008323","39255","AF  ","DIVINO AMORE HEALTH CARE CORP","OP    ","3018 SW 317TH PL","FEDERAL WAY","WA","98023     ","King","31811 Pacific Highway S Suite B438","Federal Way","WA","98003","(253) 838-0222","(253) 838-0222","","2E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Elika, Talanoa K.","5","","","","1024081","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=750651","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=750651",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","752650","40009410","42252","AF  ","DIVINO AMORE HEALTH CARE CORPORATION","OP    ","31903 42ND AVE SW","FEDERAL WAY","WA","98023","King","31811 Pacific Hwy S Ste B PMB 438","Federal Way","WA","98003","(253) 874-7424","(253) 874-7424","","2E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Elika, Talanoa K.","6","","","","1024081","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752650","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752650",
"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, DDA Meaningful Day, Adult Family Home","755833","40007018","47743","AF  ","DJ's Adult Family Home LLC","OP    ","10805 SE 232nd Pl","Kent","WA","98031","King","10805 SE 232nd Pl","Kent","WA","98031","(253) 520-7050","","(253) 520-7375","2E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Johnson, Jaycee D.","6","","","","804714","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755833","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755833",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","756477","40012777","48844","AF  ","Dove Door Indeed Care LLC","OP    ","704 21st St SE","Auburn","WA","98002","King","704 21st St SE","Auburn","WA","98002","(253) 737-4309","(425) 247-0112","","2G","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","BOGALE, ELSA A.","3","","","","494517","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756477","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756477",
"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, DDA Meaningful Day, Adult Family Home","756040","40012276","48025","AF  ","Dream Family House AFH LLC","OP    ","4211 SW 315th St ","Federal Way","WA","98023","King","4211 SW 315th St ","Federal Way","WA","98023","(206) 329-2331","","(253) 214-6705","2E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","DEGEFU, GENENE","5","","","","502383","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756040","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","755722","40009798","47750","AF  ","Dream Haven Adult Family Home LLC","OP    ","2495 25th Ave NE","Issaquah","WA","98029","King","2495 25th Ave NE","Issaquah","WA","98029","(425) 270-1332","","","2E","SPMI, SPDE, SPDD","1080XS-12 ","Galasso, Evelyn M.","5","","","","1017134","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755722","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755722",
"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home","756319","40012585","48532","AF  ","Dreamland Adult Family Home","OP    ","920 8th St NE","Auburn","WA","98002","King","920 8th St NE","Auburn","WA","98002","(913) 938-2486","","","2G","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","Mukuna, Perminus N.","6","","","","219958","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756319","No"," ",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","753553","40010450","44514","AF  ","Dreams Adult Family Home LLC","OP    ","1307 S 251st Ct","Des Moines","WA","98198","King","1307 S 251st Ct","Des Moines","WA","98198","(206) 592-6716","","(206) 249-8614","2G","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Mondothi, Jane N.","6","","","","515117","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753553","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753553",
"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, DDA Meaningful Day, Adult Family Home","757777","40013748","50289","AF  ","DREAMS II ADULT FAMILY HOME LLC","OP    ","3066 S Star Lake Rd","Auburn","WA","98001","King","3066 S Star Lake Rd","Auburn","WA","98001","(206) 775-2532","","","2G","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Mondothi, Jane N.","6","","","","515117","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757777","No"," ",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","756851","40004949","49374","AF  ","Duvall Adult Family Home LLC","OP    ","26938 NE Ring St","Duvall","WA","98019","King","26938 NE Ring St","Duvall","WA","98019","(425) 844-8857","(425) 324-3430","","2B","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Mukundi, Gladys","6","","","","1016627","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756851","No"," ",
"Mental Health, Dementia","Adult Family Home","758874","40015167","52330","AF  ","DUVALL HILLS ADULT FAMILY HOME LLC","OP    ","27710 NE 142nd Pl","Duvall","WA","98019","King","27710 NE 142nd Pl","Duvall","WA","98019","(425) 318-6038","","","2B","SPMI, SPDE","1080XS-12 ","Bushebi, Emmanuel","6","","","","1014232","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758874","No"," ",
"Mental Health, Dementia","Adult Family Home","754884","40009381","46653","AF  ","Eagles View Adult Family Home LLC","OP    ","1835 NE 12TH ST","RENTON","WA","98056","King","2810 SE 8th St Unit 1130","Renton","WA","98058","(425) 282-3947","","(425) 336-2699","2E","SPMI, SPDE","1080XS-12 ","Yumbia, Susan N.","6","","","","616327","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754884","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754884",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","755188","40006081","46883","AF  ","EAST HILL AFH","OP    ","23022 100TH AVE SE","KENT","WA","98031","King","24316 100th Place SE","Kent","WA","98030","(253) 740-0890","","(253) 850-0514","2E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Ballan-Magsanoc, Imeeh B.","5","","","","510769","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755188","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755188",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","752001","40006713","41244","AF  ","EAST HILL ELDER CARE INC","OP    ","19633 106TH AVE SE","RENTON","WA","98055","King","19633 106TH AVE SE","RENTON","WA","98055","(253) 859-9604","(253) 859-9606","","2E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Abrudan, Daniela","6","","","","481353","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752001","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752001",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","756703","40012848","48945","AF  ","East Hill Senior Living","OP    ","24725 102nd Pl SE","Kent","WA","98030","King","24725 102nd Pl SE","Kent","WA","98030","","(253) 277-0062","","2E","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Mochylo, Roman","6","","","","1021946","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756703","No"," ",
"Mental Health, Dementia","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","755748","40003069","47854","AF  ","Easter New Hope AFH LLC","OP    ","13918 129TH PL NE","KIRKLAND","WA","98034","King","13918 129TH PL NE","KIRKLAND","WA","98034","(425) 823-7981","","(425) 896-8886","2G","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Girmay, Saba","6","","","","1021920","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755748","No"," ",
"Mental Health, Dementia","Adult Family Home","755576","40001915","47478","AF  ","Eastside Adult Family Home LLC","OP    ","5048 119TH AVE SE","BELLEVUE","WA","98006","King","5048 119TH AVE SE","BELLEVUE","WA","98006","(425) 698-1964","","(425) 502-7709","2E","SPMI, SPDE","1080XS-12 ","Vaughn, Debra A.","6","","","","485875","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755576","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755576",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","756541","40008674","49110","AF  ","EASTSIDE CARE ADULT FAMILY HOME, LLC","OP    ","2228 169TH AVENUE NE","BELLEVUE","WA","98008     ","King","2228 169TH AVENUE NE","BELLEVUE","WA","98008     ","(425) 502-9090","","(425) 526-5554","2G","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Varilla, Dexter S.","4","","","","487789","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756541","No"," ",
"Mental Health, Dementia, Developmental Disabilities","WCF AFH SOW, Adult Family Home","758408","40011144","51682","AF  ","Eastside Manor LLC","OP    ","13404 SE 236th Pl","Kent","WA","98042","King","13404 SE 236th Pl","Kent","WA","98042","(253) 277-3464","","","2E","SPMI, SPDE, SPDD","1403XS-12 , 1080XS-12 ","Kamara, Ayouba M.","6","","","","456782","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758408","No"," ",
"Mental Health, Dementia","WCF AFH SOW, HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","755533","40004210","47398","AF  ","Eastside Manor LLC","OP    ","1615 Edmonds Ave NE","Renton","WA","98056","King","1615 Edmonds Ave NE","Renton","WA","98056","(425) 572-0729","","(206) 231-0193","2E","SPMI, SPDE","1403XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Kamara, Ayouba M.","6","","","","456782","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755533","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755533",
