"Speciality","contract","LicenseNumber","LocationNumber","FacInstanceId","FacilityType","FacilityName","FacilityStatus","LocationAddress","LocationCity","LocationState","LocationZipCode","LocationCounty","MailAddress","MailCity","MailState","MailZipCode","TelephoneNmbr","FaxNmbr","ConfidentialFaxNmbr","RCSRegionUnit","SpecialityCode","ContractCode","FacilityPOC","LicensedBedCount","LicenseExpirationDate","CheckCompleteDate","CheckType","POCId","MemoryCertFlag","Disclosure of Services","Has Reports?","Reports Location",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","755508","40006479","47365","AF  ","Faith's Loving Care LLC","OP    ","2507 167th Pl SE","Bothell","WA","98012","Snohomish","2507 167th Pl SE","Bothell","WA","98012","(425) 489-8201","","(425) 483-3949","2B","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Mengstie, Sisay","6","","","","611316","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755508","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755508",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","750782","40008457","39491","AF  ","FAITHFUL AFH","OP    ","4305 192ND PL SW","LYNNWOOD","WA","98036     ","Snohomish","4305 192ND PL SW","LYNNWOOD","WA","98036     ","(425) 776-8478","","(425) 582-2800","2I","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Gebray, Tekle G.","6","","","","753675","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=750782","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=750782",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","754257","40007108","45786","AF  ","Faithful Passion Care LLC","OP    ","1430 112TH ST SE","EVERETT","WA","98208","Snohomish","5454 84th St Sw","Mukilteo","WA","98275","(425) 337-9166","","(425) 357-1607","2B","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Gebreyes, Elsabet N.","6","","","","494573","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754257","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754257",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","756154","40012399","48234","AF  ","Faithful Passion Care LLC","OP    ","9728 33rd Dr SE","Everett","WA","98208","Snohomish","5424 84th st SW","Mukilteo","WA","98275","(425) 332-3954","","(425) 332-3564","2B","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Gebreyes, Elsabet N.","6","","","","494573","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756154","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756154",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","758316","40014458","51300","AF  ","FAMILY STARS ADULT FAMILY HOME LLC","OP    ","4915 107th Pl NE","Marysville","WA","98270","Snohomish","4915 107th Pl NE","Marysville","WA","98270","(425) 772-2397","","","2B","SPMI, SPDE, SPDD","1080XS-12 ","KEBBEH, MUSTAPHA","6","","","","1147339","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758316","No"," ",
"Mental Health, Dementia","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","754889","40011460","46605","AF  ","Family's Choice Care 2 AFH LLC","OP    ","107 105th St SE","Everett","WA","98208","Snohomish","107 105th St SE","Everett","WA","98208","(425) 877-0660","","(425) 610-4799","2B","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Berghoffer, Emmalyn S.","6","","","","495896","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754889","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754889",
"Mental Health, Dementia","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","756329","40010176","48626","AF  ","Family's Choice Care AFH LLC","OP    ","115 105th St SE","Everett","WA","98208","Snohomish","115 105th St SE","Everett","WA","98208","(425) 518-2512","","(425) 610-4799","2B","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Berghoffer, Ian K.","6","","","","510388","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756329","No"," ",
"Mental Health, Dementia","Adult Family Home","758226","40014272","51024","AF  ","Fender Garden AFH LLC","OP    ","13815 Fender Dr","Lynnwood","WA","98087","Snohomish","13815 Fender Dr","Lynnwood","WA","98087","(425) 361-1755","","","2I","SPMI, SPDE","1080XS-12 ","Kyllo, Alice","5","","","","1031617","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758226","No"," ",
"Mental Health, Dementia","No Contract","755015","40011541","46748","AF  ","Filbert Grove Senior Care, LLC","OP    ","19706 Filbert Dr.","Bothell","WA","98012","Snohomish","19706 Filbert Dr.","Bothell","WA","98012","(425) 408-1600","","(425) 219-4116","2B","SPMI, SPDE","","DANILET, MAGDALENE","6","","","","558274","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755015","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755015",
"Mental Health, Dementia","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","755386","40011764","47144","AF  ","Filbert Road AFH","OP    ","20124 Filbert Rd","Bothell","WA","98012","Snohomish","20410 4th Dr SE","Bothell","WA","98012","","","(425) 967-3045","2B","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Lowe, Abdoulie","4","","","","196619","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755386","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755386",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","757637","40013702","50205","AF  ","First Choice AFH LLC","OP    ","3906 71st Ave NE","Marysville","WA","98270","Snohomish","3906 71st Ave NE","Marysville","WA","98270","(425) 382-2918","","","2B","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Ceesay, Binta","6","","","","460329","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757637","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","758366","40014323","51095","AF  ","First Choice Comfort Care AFH LLC","OP    ","1369 Cedar Ave","Marysville","WA","98270","Snohomish","1369 Cedar Ave","Marysville","WA","98270","(206) 822-7088","","","2B","SPMI, SPDE, SPDD","1080XS-12 ","Ceesay, Serra","6","","","","1021343","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758366","No"," ",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","756858","40012908","49035","AF  ","First Class Luxury LLC","OP    ","3818 104th St NE","Marysville","WA","98271","Snohomish","3818 104th St NE","Marysville","WA","98271","(425) 442-2522","","","2B","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Danso, Nancy","6","","","","1025827","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756858","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756858",
"Mental Health, Dementia, Developmental Disabilities","No Contract","758804","40014967","52041","AF  ","Florez Adult Family Home","OP    ","7703 224th St SW","Edmonds","WA","98026","Snohomish","7703 224th St SW","Edmonds","WA","98026","(206) 914-8779","","","2I","SPMI, SPDE, SPDD","","Florez, Ryan","6","","","","1019609","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758804","No"," ",
"Mental Health, Dementia","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","755735","40011599","47712","AF  ","Florma Adult Family Home LLC","OP    ","12429 58th Dr SE","Snohomish","WA","98296","Snohomish","12429 58th Dr SE","Snohomish","WA","98296","(425) 225-5452","","(425) 225-6628","2B","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Nganga, Margaret W.","6","","","","560106","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755735","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home","758118","40014208","50931","AF  ","FLORMA ADULT FAMILY HOME LLC","OP    ","7103 46th St NE","Marysville","WA","98270","Snohomish","7103 46th St NE","Marysville","WA","98270","(206) 209-7168","","","2B","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","Nganga, Margaret W.","6","","","","560106","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758118","No"," ",
"Mental Health, Dementia","Adult Family Home","758860","40015042","52148","AF  ","Flower AFH LLC","OP    ","605 74th St SW","Everett","WA","98203","Snohomish","605 74th St SW","Everett","WA","98203","(206) 313-1516","","","2B","SPMI, SPDE","1080XS-12 ","Urga, Abeba","6","","","","1256552","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758860","No"," ",
"Mental Health, Dementia","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","753134","40010239","44026","AF  ","Flower View Adult Family Home","OP    ","6416 180th St SW","Lynnwood","WA","98037","Snohomish","6620 200th St SW","Lynnwood","WA","98036","(425) 772-9019","","(425) 640-8732","2I","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Teklu, Tsigereda R.","6","","","","214293","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753134","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753134",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","758065","40014175","50888","AF  ","FMJ CARE SOLUTIONS LLC","OP    ","1914 Liberty Ln","Marysville","WA","98270","Snohomish","1914 Liberty Ln","Marysville","WA","98270","(360) 386-8600","","","2B","SPMI, SPDE, SPDD","1080XS-12 ","Juwara, Adama","6","","","","804820","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758065","No"," ",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","753868","40009436","45207","AF  ","Forest Cottage AFH LLC","OP    ","1829 171st Pl SE","Bothell","WA","98012","Snohomish","1829 171st Pl SE","Bothell","WA","98012","(425) 486-1546","","(425) 286-6304","2B","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Mot, Silvana","6","","","","829565","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753868","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753868",
"Mental Health, Dementia","Adult Family Home","752960","40010102","43723","AF  ","Forest Ridge Senior Care Inc","OP    ","19730 25th Dr SE","Bothell","WA","98012","Snohomish","19730 25th Dr SE","Bothell","WA","98012","(425) 301-2849","","(425) 398-8825","2B","SPMI, SPDE","1080XS-12 ","Lee, Ligia M.","6","","","","550823","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752960","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752960",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","752549","40009848","42033","AF  ","Forever Young Adult Family Home","OP    ","3814 148th St SW","Lynnwood","WA","98087","Snohomish","3814 148th St SW","Lynnwood","WA","98087","(425) 967-5262","","(425) 740-0246","2I","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Loyola, Jennifer D.","6","","","","1019456","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752549","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752549",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","756438","40010675","48634","AF  ","Fortress Adult Family Home LLC","OP    ","6140 70th St. NE","Marysville","WA","98270","Snohomish","6221 2nd Dr SE","Everett","WA","98203","(209) 914-5083","","(360) 287-9145","2B","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Castanares, Sherry L.","6","","","","1025259","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756438","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","754763","40011326","46392","AF  ","Fountain of Care AFH LLC ","OP    ","20619 56th Ave W","Lynnwood","WA","98036","Snohomish","20619 56th Ave W","Lynnwood","WA","98036","(206) 913-8107","","(425) 361-2965","2I","SPMI, SPDE, SPDD","1080XS-12 ","Bizuneh, Bogale A.","6","","","","460763","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754763","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754763",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","754522","40010192","46133","AF  ","Fountain of Life LLC","OP    ","8906 44th Ave W","Mukilteo","WA","98275","Snohomish","8906 44th Ave W","Mukilteo","WA","98275","(425) 353-4644","","(425) 955-6604","2B","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Tesfay, Samrawit","6","","","","601063","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754522","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754522",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","758673","40014836","51851","AF  ","FOUNTAIN OF LIFE LLC","OP    ","2713 Silver Crest Dr","Mill Creek","WA","98012","Snohomish","2713 Silver Crest Dr","Mill Creek","WA","98012","(206) 734-2713","","","2B","SPMI, SPDE, SPDD","1080XS-12 ","Tesfay, Samrawit","6","","","","601063","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758673","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","757239","40008474","49541","AF  ","Frasco & Sarausad Beverly Lane INC.","OP    ","5910 BEVERLY LN","EVERETT","WA","98203","Snohomish","931 12th Ave N","Edmonds","WA","98020","(425) 435-6594","","","2B","SPMI, SPDE, SPDD","1080XS-12 ","Enojardo, Joeralyn B.","6","","","","525899","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757239","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757239",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","754307","40011042","45846","AF  ","Friendship Adult Family Home LLC","OP    ","11120 23rd Dr SE","Everett","WA","98208","Snohomish","9919 29th Ave SE","Everett","WA","98208","(425) 224-4126","","(425) 224-4126","2B","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Bekela, Yewbdar","6","","","","1018619","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754307","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","758139","40014381","51172","AF  ","FULL OF HOPE AFH","OP    ","5814 180th St SW","Lynnwood","WA","98037","Snohomish","5814 180th St SW","Lynnwood","WA","98037","(425) 361-1552","","","2I","SPMI, SPDE, SPDD","1080XS-12 ","Belayneh, Meseret A.","6","","","","571579","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758139","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","756079","40012339","48130","AF  ","Galaxy Adult Family Home LLC","OP    ","8119 45th Ave W","Mukilteo","WA","98275","Snohomish","8119 45th Ave W","Mukilteo","WA","98275","(206) 432-0973","","(425) 212-9748","2B","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","KEBEDE, TIGIST E.","6","","","","624173","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756079","No"," ",
"Mental Health, Dementia","Adult Family Home","756700","40013018","49216","AF  ","Galilee AFH LLC","OP    ","22906 41st Pl W","Mountlake Terrace","WA","98043","Snohomish","22906 41st Pl W","Mountlake Terrace","WA","98043","(206) 883-3743","","","2I","SPMI, SPDE","1080XS-12 ","HAILE, SIYE","6","","","","611358","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756700","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756700",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","756437","40009843","48685","AF  ","Garcia Home Care, LLC","OP    ","11427 35th Ave SE","Everett","WA","98208","Snohomish","11427 35th Ave SE","Everett","WA","98208","(206) 834-5740","","(425) 955-2723","2B","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Gabo, Elmer","6","","","","864479","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756437","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756437",
"Mental Health, Dementia","Adult Family Home","758859","40014882","51915","AF  ","GARDEN HAVEN CARE LLC","OP    ","7107 69th Pl NE","Marysville","WA","98270","Snohomish","7107 69th Pl NE","Marysville","WA","98270","(206) 313-2857","","","2B","SPMI, SPDE","1080XS-12 ","ABRAHA, WINTA","6","","","","932024","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758859","No"," ",
"Mental Health, Dementia","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","755930","40012203","47890","AF  ","Garden of Eden Care LLC","OP    ","3630 191st Pl SW","Lynnwood","WA","98036","Snohomish","3630 191st Pl SW","Lynnwood","WA","98036","(206) 294-8813","(206) 237-8522","","2I","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Weldu, Eden","6","","","","1020115","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755930","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755930",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","295900","40002959","34651","AF  ","GATEWAY ADULT FAMILY HOME","OP    ","23907 59TH PL W","MOUNTLAKE TERRACE","WA","98043","Snohomish","23907 59th Pl W","Mountlake Terrace","WA","98043","(425) 480-5195","","(425) 480-5195","2I","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Portillo, Rhoda L.","3","","","","594056","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=295900","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=295900",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","756620","40012869","48983","AF  ","Gaya's Blessing Adult Family Home","OP    ","18902 2nd Pl W","Bothell","WA","98012","Snohomish","18902 2nd Pl W","Bothell","WA","98012","(206) 817-2620","","(425) 577-7989","2B","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Mender, Aster","6","","","","166935","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756620","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","758298","40009523","51421","AF  ","Gem Care AFH LLC","OP    ","8714 9TH AVE SE","EVERETT","WA","98208","Snohomish","8714 9TH AVE SE","EVERETT","WA","98208","(425) 312-4477","","","2B","SPMI, SPDE, SPDD","1080XS-12 ","SEIFU, SEBLE","6","","","","605144","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758298","No"," ",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","753413","40008620","44477","AF  ","Genesis AFH II LLC","OP    ","17126 37TH AVE W","LYNNWOOD","WA","98037     ","Snohomish","17126 37TH AVE W","LYNNWOOD","WA","98037     ","(425) 361-2172","","(425) 835-0659","2I","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Guintu, Kate Rossell S.","4","","","","534914","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753413","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753413",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","753790","40010658","45014","AF  ","Genesis AFH LLC","OP    ","17427 53rd PL W","Lynnwood","WA","98037","Snohomish","17427 53rd PL W","Lynnwood","WA","98037","(425) 967-5224","","(425) 835-0659","2I","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Guintu, Kate Rossell S.","6","","","","534914","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753790","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753790",
"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home","757625","40013775","50338","AF  ","Gentle Guardian Adult Family Care LLC","OP    ","14427 45th Ave W","Lynnwood","WA","98087","Snohomish","14427 45th Ave W","Lynnwood","WA","98087","(425) 745-6248","","","2I","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","Tesfay, Timinet","6","","","","1078285","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757625","No"," ",
"Mental Health, Dementia, Developmental Disabilities","No Contract","758717","40007234","52208","AF  ","GENTLE HANDS CARE HOME LLC","OP    ","8511 9TH AVE SE","EVERETT","WA","98208","Snohomish","8511 9TH AVE SE","EVERETT","WA","98208","(206) 650-5161","","","2B","SPMI, SPDE, SPDD","","Manneh, Isatou","5","","","","511835","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758717","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","757251","40013387","49739","AF  ","GENUINE CARE ADULT FAMILY HOME LLC","OP    ","18311 58TH PL W","Lynnwood","WA","98037","Snohomish","18311 58TH PL W","Lynnwood","WA","98037","(206) 429-1139","","","2I","SPMI, SPDE, SPDD","1080XS-12 ","Legese, Nardos D.","6","","","","1021491","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757251","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","757262","40013006","49951","AF  ","Geomil Adult Family Home LLC","OP    ","710 Madison St","Everett","WA","98203","Snohomish","710 Madison St","Everett","WA","98203","(206) 532-8344","","(425) 374-7237","2B","SPMI, SPDE, SPDD","1080XS-12 ","AJUANG, MILLICENT","6","","","","575037","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757262","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757262",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","757240","40013174","49883","AF  ","GESEM ADULT FAMILY HOME LLC","OP    ","10824 1ST AVE SE","EVERETT","WA","98208","Snohomish","10824 1ST AVE SE","EVERETT","WA","98208","(206) 779-4671","","","2B","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Melaku, Beiza","6","","","","1020646","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757240","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","757805","40013965","50610","AF  ","GG Comfort Plus LLC","OP    ","15115 32nd Ave W","Lynnwood","WA","98087","Snohomish","15115 32nd Ave W","Lynnwood","WA","98087","(206) 856-4962","","","2I","SPMI, SPDE, SPDD","1080XS-12 ","Gebrselase, Genet","5","","","","502437","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757805","No"," ",
"Mental Health, Dementia","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","753232","40010305","44141","AF  ","Gibba's Adult Family Home LLC","OP    ","10305 7th Ave SE","Everett","WA","98208","Snohomish","10305 7th Ave SE","Everett","WA","98208","(425) 374-2996","","(425) 374-2996","2B","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Gibba, Sheriff N.","6","","","","609575","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753232","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753232",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","755710","40011998","47547","AF  ","Global Adult Family Home LLC","OP    ","6506 Wetmore Ave","Everett","WA","98203","Snohomish","6506 Wetmore Ave","Everett","WA","98203","(206) 698-8771","","(425) 512-9456","2B","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","GEMECH, BETELHME","4","","","","825624","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755710","No"," ",
"Mental Health, Dementia, Developmental Disabilities","WCF AFH SOW, Adult Family Home","758282","40014355","51142","AF  ","GLOBAL DESTINY AFH LLC","OP    ","11031 17th Pl W","Everett","WA","98204","Snohomish","11031 17th Pl W","Everett","WA","98204","(206) 999-0798","","","2B","SPMI, SPDE, SPDD","1403XS-12 , 1080XS-12 ","HABTESELASSIE, BIZUAYEHU T.","4","","","","460411","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758282","No"," ",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","756086","40010854","48013","AF  ","Glorious Adult Family Home LLC","OP    ","3028 Stafford Way","Bothell","WA","98012","Snohomish","3028 Stafford Way","Bothell","WA","98012","(425) 286-6389","","(425) 908-7682","2B","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","CHEBII, LUCY M.","5","","","","778648","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756086","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756086",
