"Speciality","contract","LicenseNumber","LocationNumber","FacInstanceId","FacilityType","FacilityName","FacilityStatus","LocationAddress","LocationCity","LocationState","LocationZipCode","LocationCounty","MailAddress","MailCity","MailState","MailZipCode","TelephoneNmbr","FaxNmbr","ConfidentialFaxNmbr","RCSRegionUnit","SpecialityCode","ContractCode","FacilityPOC","LicensedBedCount","LicenseExpirationDate","CheckCompleteDate","CheckType","POCId","MemoryCertFlag","Disclosure of Services","Has Reports?","Reports Location",
"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home","757300","40013568","50015","AF  ","GRATEFUL HEARTS CARE HOME IV LLC","OP    ","7201 S Lawrence St","Tacoma","WA","98409","Pierce","7201 S Lawrence St","Tacoma","WA","98409","(564) 225-8189","","(253) 302-3383","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","BARNABA, JANETH P.","6","","","","972601","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757300","No"," ",
"Mental Health, Dementia","Private Duty Nursing, Adult Family Home","755415","40011775","47162","AF  ","Grateful Hearts Care Home LLC","OP    ","1213 120th St S","Tacoma","WA","98444","Pierce","1213 120th St S","Tacoma","WA","98444","(206) 347-6080","","(425) 320-5230","3A","SPMI, SPDE","1080XS-12 , 1080XS-12 ","Lalangan, Marissa S.","6","","","","816429","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755415","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755415",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","755838","40012217","47912","AF  ","Gratitude Adult Family Home LLC","OP    ","7602 S Wilkeson St","Tacoma","WA","98408","Pierce","7602 S Wilkeson St","Tacoma","WA","98408","(515) 782-5855","","(253) 507-4792","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Njenga, Irene W.","6","","","","1016157","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755838","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755838",
"Mental Health, Dementia, Developmental Disabilities","No Contract","751796","40009318","40908","AF  ","Gravelly Lake Adult Family Home Corp","OP    ","11502 Gravelly Lake Dr SW","Lakewood","WA","98499","Pierce","11502 Gravelly Lake Dr SW","Lakewood","WA","98499","(253) 951-2016","","(253) 251-0406","3A","SPMI, SPDE, SPDD","","Stipa, Regina E.","6","","","","782550","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=751796","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=751796",
"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home","754509","40011170","46136","AF  ","Green Adult Family Home Services","OP    ","1510 97th St S","Tacoma","WA","98444","Pierce","1510 97th St S","Tacoma","WA","98444","(253) 507-8853","","(253) 267-5054","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","Ngure, Peter M.","6","","","","1025808","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754509","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754509",
"Mental Health, Dementia","No Contract","759026","40015294","52512","AF  ","GREENSIDE ADULT FAMILY HOME LLC","OP    ","7410 Onyx Dr","Lakewood","WA","98498","Pierce","7410 Onyx Dr","Lakewood","WA","98498","(360) 951-4448","","","3F","SPMI, SPDE","","MANGERA, GEOFFREY M.","6","","","","1289370","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=759026","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, DDA Meaningful Day, Adult Family Home","755398","40011834","47256","AF  ","Gregorys Haven Adult Family Home LLC","OP    ","2225 E 67th St","Tacoma","WA","98404","Pierce","2225 E 67th St","Tacoma","WA","98404","(253) 394-3064","","(253) 302-5751","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Gregory, Stephen","5","","","","614361","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755398","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755398",
"Mental Health, Dementia","WCF Respite, WCF AFH SOW, Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","755834","40009372","47870","AF  ","Greta Adult Family Home","OP    ","4621 S. Burkhart Dr","Tacoma","WA","98409","Pierce","4621 S. Burkhart Dr","Tacoma","WA","98409","(253) 472-6636","","(253) 472-6636","3A","SPMI, SPDE","1403XS-12 , 1403XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","ANGOCHE, MAUREEN A.","6","","","","567478","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755834","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755834",
"Mental Health, Dementia","AFH Respite , Adult Family Home","757531","40013770","50322","AF  ","H&H Adult Family Home","OP    ","416 107th St S","Tacoma","WA","98444","Pierce","416 107th St S","Tacoma","WA","98444","(253) 260-2480","","","3A","SPMI, SPDE","1080XS-12 , 1080XS-12 ","HING, RAY","6","","","","1076797","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757531","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","755895","40012209","47896","AF  ","Hannah AFH LLC","OP    ","1660 S 43rd St","Tacoma","WA","98418","Pierce","1660 S 43rd St","Tacoma","WA","98418","(253) 392-9426","","(253) 507-4774","3A","SPMI, SPDE, SPDD","1080XS-12 ","Chhuoy, Hannah","6","","","","978990","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755895","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755895",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","756225","40012508","48422","AF  ","Happy Care Adult Family Home LLC","OP    ","9057 S Yakima Ave","Tacoma","WA","98444","Pierce","9057 S Yakima Ave","Tacoma","WA","98444","(253) 292-1303","","(253) 292-1347","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Ndungu, Julius K.","6","","","","531405","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756225","No"," ",
"Mental Health, Dementia","Expanded Community Services, Adult Family Home","757324","40013491","49882","AF  ","HAPPY HEARTS AFH LLC","OP    ","3005 Forest View Ct S","Puyallup","WA","98374","Pierce","3005 Forest View Ct S","Puyallup","WA","98374","(253) 446-6197","","","3A","SPMI, SPDE","1080XS-12 , 1080XS-12 ","Muturi, Margaret M.","6","","","","1036220","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757324","No"," ",
"Mental Health, Dementia","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","754863","40011303","46357","AF  ","Happystay LLC","OP    ","3102 91st St S","Lakewood","WA","98499","Pierce","3102 91st St S","Lakewood","WA","98499","(302) 525-9838","","(253) 302-3320","3A","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Njeri, Elvis M.","6","","","","758832","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754863","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754863",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","754128","40004114","45662","AF  ","Harbor Heritage Adult Family Home","OP    ","3615 107th St NW","Gig Harbor","WA","98332","Pierce","7006 71st Ave NW","Gig Harbor","WA","98335","(253) 313-0288","","(253) 358-3089","3A","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Weron, Patricia D.","6","","","","1021600","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754128","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754128",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","753727","40008131","44983","AF  ","Harbor Heritage Adult Family Home","OP    ","7614 55th Avenue Ct NW","Gig Harbor","WA","98335","Pierce","7614 55th Avenue Ct NW","Gig Harbor","WA","98335","(253) 514-8479","","(253) 358-3089","3A","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Weron, Patricia D.","6","","","","1021600","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753727","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753727",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","753721","40009614","44985","AF  ","Harbor Heritage Adult Family Home","OP    ","7006 71st Ave NW","Gig Harbor","WA","98335","Pierce","7006 71st Ave NW","Gig Harbor","WA","98335","(253) 432-4113","","(253) 358-3089","3A","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Weron, Patricia D.","6","","","","1021600","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753721","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753721",
"Mental Health, Dementia","Adult Family Home","755373","40011856","47294","AF  ","Harbor Ridge Adult Family Home","OP    ","4113 Harbor Ridge Rd NE","Tacoma","WA","98422","Pierce","4113 Harbor Ridge Rd NE","Tacoma","WA","98422","(360) 909-7986","","(253) 254-6656","3A","SPMI, SPDE","1080XS-12 ","BULARU, MARINA","6","","","","563110","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755373","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755373",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","754114","40010901","45539","AF  ","Harbor View Adult Family Home LLC","OP    ","5401 Norpoint Way NE","Tacoma","WA","98422","Pierce","5401 Norpoint Way NE","Tacoma","WA","98422","(360) 936-8937","","(253) 719-5221","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Melnichuk, Iulia","6","","","","511968","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754114","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754114",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","758383","40014712","51668","AF  ","HARMONY HILLS RESIDENCE LLC","OP    ","1520 59th St SE","Auburn","WA","98092","Pierce","1520 59th St SE","Auburn","WA","98092","(253) 285-4175","","","2G","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Ngure, Mary N.","6","","","","566090","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758383","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","758429","40012413","51761","AF  ","HAVEN ANGELS ADULT FAMILY HOME LLC","OP    ","9005 Cecile Ct SW","Lakewood","WA","98498","Pierce","9005 Cecile Ct SW","Lakewood","WA","98498","(206) 565-6656","","","3F","SPMI, SPDE, SPDD","1080XS-12 ","Mungai, Susan","5","","","","747330","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758429","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","757774","40014030","50699","AF  ","HAVEN GRACE ADULT FAMILY HOME LLC","OP    ","7818 78th Ave SW","Lakewood","WA","98498","Pierce","7818 78th Ave SW","Lakewood","WA","98498","(253) 212-1143","","","3F","SPMI, SPDE, SPDD","1080XS-12 ","Nyokabi, Pauline W.","6","","","","1118991","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757774","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757774",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","753184","40006980","44170","AF  ","Haven of Peace Adult Family Home LLC","OP    ","4102 Robin Rd W","University Place","WA","98466","Pierce","4102 Robin Rd W","University Place","WA","98466","(253) 460-2759","(253) 460-2874","","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Njuguna, Hannah N.","4","","","","1025274","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753184","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753184",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","758129","40014416","51216","AF  ","HAVEN SUNSHINE AFH LLC 1","OP    ","16505 135th Ave E","Puyallup","WA","98374","Pierce","16505 135th Ave E","Puyallup","WA","98374","(360) 872-0167","","","3A","SPMI, SPDE, SPDD","1080XS-12 ","NJUGUNA, ANN M.","6","","","","1165532","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758129","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=758129",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","753208","40010275","44086","AF  ","Healing Garden LLC","OP    ","3118 89th St S","Lakewood","WA","98499","Pierce","3118 89th St S","Lakewood","WA","98499","(253) 292-8156","","(888) 909-5046","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Kim, Esther S.","6","","","","497962","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753208","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753208",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","757237","40011951","50044","AF  ","HEALTHCARE ACE FAMILY HOME II LLC","OP    ","10901 Northstar Way SW","Lakewood","WA","98498","Pierce","10901 Northstar Way SW","Lakewood","WA","98498","(253) 240-1918","","(253) 240-1918","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","MISATI, ROGER R.","6","","","","1174868","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757237","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757237",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, DDA Meaningful Day, Adult Family Home","755047","40011578","46805","AF  ","Healthcare Ace Family Home LLC","OP    ","17909 22nd Ave E","Tacoma","WA","98445","Pierce","17909 22nd Ave E","Tacoma","WA","98445","(253) 375-6899","","(253) 375-6060","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Wanai, Anna","6","","","","1015057","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755047","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755047",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","758871","40014959","52031","AF  ","HEART N SOUL AFH","OP    ","7413 Vandermark Rd E Unit B","Bonney Lake","WA","98391","Pierce","7413 Vandermark Rd E Unit B","Bonney Lake","WA","98391","(253) 533-5992","","","3A","SPMI, SPDE, SPDD","1080XS-12 ","Mwangi, Margaret","4","","","","1245923","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758871","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=758871",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","750859","40008551","39652","AF  ","Heart of Gold Adult Family Home LLC","OP    ","11713 Mountbrook Lane SW","Lakewood","WA","98499     ","Pierce","11713 Mountbrook Lane SW","Lakewood","WA","98499     ","(253) 588-1975","","(253) 588-0538","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Hodgson, Mary W.","6","","","","711036","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=750859","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=750859",
"Mental Health, Dementia","Expanded Community Services, Adult Family Home","754940","40011434","46561","AF  ","Heart of Joy AFH","OP    ","510 E 75th St","Tacoma","WA","98404","Pierce","510 E 75th St","Tacoma","WA","98404","(253) 301-3624","","(253) 301-2006","3A","SPMI, SPDE","1080XS-12 , 1080XS-12 ","Atienzo, Joy Kirstine","5","","","","1025751","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754940","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754940",
"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home","757282","40013566","50008","AF  ","heart of mercy afh llc","OP    ","6332 S C St","Tacoma","WA","98408","Pierce","6332 S C St","Tacoma","WA","98408","(253) 240-4525","","","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","Njuguna, Paul K.","5","","","","587104","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757282","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757282",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","754897","40011451","46593","AF  ","Heart to Heart AFH","OP    ","7811 203rd Street Ct E","Spanaway","WA","98387","Pierce","7811 203rd Street Ct E","Spanaway","WA","98387","(253) 375-6833","","(253) 222-8398","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","SVYRYDOVSKA, VIKTORIIA V.","6","","","","630454","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754897","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754897",
"Dementia","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","752715","40009912","42185","AF  ","Heavenly Acres AFH, Inc","OP    ","27204 76th Ave E","Graham","WA","98338","Pierce","27204 76th Ave E","Graham","WA","98338","(253) 846-5425","","(888) 744-4647","3F","SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Saywers, Christine A.","6","","","","474768","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752715","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752715",
"Mental Health, Dementia","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","366700","40003667","35388","AF  ","HEAVENLY ACRES I","OP    ","27115 76TH AVE E","GRAHAM","WA","98338","Pierce","27115 76TH AVE E","GRAHAM","WA","98338","(253) 846-5425","(888) 744-4647","","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Saywers, Christine A.","6","","","","474768","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=366700","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=366700",
"Mental Health, Dementia","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","510302","40005103","36787","AF  ","HEAVENLY ACRES II","OP    ","27215 76TH AVENUE E","GRAHAM","WA","98338","Pierce","27215 76TH AVE E","GRAHAM","WA","98338","(253) 846-5425","","(888) 744-4647","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Saywers, Christine A.","6","","","","474768","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=510302","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=510302",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","756874","40011529","49338","AF  ","Heavenly Angels Adult Family Home LLC","OP    ","919 121st St S","Tacoma","WA","98444","Pierce","919 121st St S","Tacoma","WA","98444","(253) 302-3129","","(253) 302-3129","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Ndungu, Jane","6","","","","1122868","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756874","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756874",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","754870","40011373","46463","AF  ","Heavenly Joy Adult Family Home LLC","OP    ","8424 Veterans Dr SW","Lakewood","WA","98498","Pierce","8424 Veterans Dr SW","Lakewood","WA","98498","(253) 507-4363","","(253) 301-4665","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Kihuha, Naomi M.","6","","","","1026076","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754870","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754870",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","755702","40010633","47749","AF  ","Helping Hand Services LLC","OP    ","10201 13th Avenue Ct E","Tacoma","WA","98445","Pierce","10201 13th Avenue Ct E","Tacoma","WA","98445","(253) 212-3751","(253) 426-1788","","3A","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Sharma, Sudip","5","","","","1025886","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755702","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755702",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","758716","40014974","52049","AF  ","Heritage Haven AFH","OP    ","12214 Shadywood Ln SW","Lakewood","WA","98498","Pierce","12214 Shadywood Ln SW","Lakewood","WA","98498","(253) 212-3943","","","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Maina, Miriam W.","6","","","","575567","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758716","No"," ",
"Mental Health, Dementia, Developmental Disabilities","No Contract","600700","40006007","37480","AF  ","HERMIES ADULT FAMILY HOME II","OP    ","1321 SOUTH 90TH STREET","TACOMA","WA","98444","Pierce","1321 SOUTH 90TH STREET","TACOMA","WA","98444","(253) 539-4520","","(253) 212-9121","3A","SPMI, SPDE, SPDD","","Culla, Herminia A.","5","","","","767605","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=600700","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=600700",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","755297","40011687","47002","AF  ","Heroes of Faith LLC","OP    ","6848 S K St","Tacoma","WA","98408","Pierce","6848 S K St","Tacoma","WA","98408","(253) 472-0390","","(253) 472-0390","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","KAMAU, PHILLIP","6","","","","588527","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755297","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755297",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","758372","40014407","51202","AF  ","Herrlich  Adult  Family Home LLC","OP    ","8806 Highland Ave SW","Lakewood","WA","98498","Pierce","8806 Highland Ave SW","Lakewood","WA","98498","(253) 352-7119","","","3F","SPMI, SPDE, SPDD","1080XS-12 ","Bisenio, Princess P.","6","","","","1111040","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758372","No"," ",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","756775","40013046","49259","AF  ","Hidden Gardens Adult Family Home LLC","OP    ","1206 199th Street Ct E","Spanaway","WA","98387","Pierce","1206 199th Street Ct E","Spanaway","WA","98387","(253) 271-0096","","(253) 271-0899","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Miatu, Lucy N.","6","","","","556160","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756775","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756775",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","751190","40003376","40149","AF  ","Hidden Lake Adult Family Home LLC","OP    ","5221 110th St SW","Lakewood","WA","98499","Pierce","5221 110th St SW","Lakewood","WA","98499","(253) 589-0474","","(253) 984-6938","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Muiruri, Alice W.","5","","","","166716","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=751190","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=751190",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","751191","40008309","40150","AF  ","Hidden Lake Adult Family Home LLC","OP    ","5302 111th St SW","Lakewood","WA","98499","Pierce","5221 110th St SW","Lakewood","WA","98499","(253) 582-0502","","(253) 984-6938","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Muiruri, Alice W.","6","","","","166716","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=751191","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=751191",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","751192","40005098","40151","AF  ","Hidden Lake Adult Family Home LLC","OP    ","5305 110th St SW","Lakewood","WA","98499","Pierce","5221 110th St SW","Lakewood","WA","98499","(253) 212-2602","","(360) 925-3125","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Muiruri, Alice W.","5","","","","166716","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=751192","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=751192",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","757506","40013771","50324","AF  ","High Rise Adult Family Home","OP    ","1227 180th St E","Spanaway","WA","98387","Pierce","1227 180th St E","Spanaway","WA","98387","(253) 861-6040","","","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Ndungu, Lucy W.","5","","","","556181","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757506","No"," ",
