"Speciality","contract","LicenseNumber","LocationNumber","FacInstanceId","FacilityType","FacilityName","FacilityStatus","LocationAddress","LocationCity","LocationState","LocationZipCode","LocationCounty","MailAddress","MailCity","MailState","MailZipCode","TelephoneNmbr","FaxNmbr","ConfidentialFaxNmbr","RCSRegionUnit","SpecialityCode","ContractCode","FacilityPOC","LicensedBedCount","LicenseExpirationDate","CheckCompleteDate","CheckType","POCId","MemoryCertFlag","Disclosure of Services","Has Reports?","Reports Location",
"Mental Health, Dementia","WCF AFH SOW, Adult Family Home","758460","40006358","51869","AF  ","Daystar Olympia Adult Family Home","OP    ","1015 ROCKCRESS DR SE","OLYMPIA","WA","98513","Thurston","111 Candlewyck Dr W","Lakewood","WA","98499","(978) 996-0081","","(253) 352-8099","3F","SPMI, SPDE","1403XS-12 , 1080XS-12 ","Mbaria, Peris","5","","","","1230552","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758460","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","757008","40013311","49639","AF  ","DDM AFH","OP    ","6011 60TH LOOP SE","LACEY","WA","98513","Thurston","6011 60TH LOOP SE","LACEY","WA","98513","(564) 225-6633","","(360) 489-0302","3F","SPMI, SPDE, SPDD","1080XS-12 ","Makene, Deogratius E.","6","","","","1026255","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757008","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757008",
"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home","757462","40013764","50308","AF  ","DEBCARE AFH LLC","OP    ","6723 5th Ct SE","Lacey","WA","98503","Thurston","6723 5th Ct SE","Lacey","WA","98503","(360) 878-8388","","","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","Munga, Debborah A.","5","","","","969697","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757462","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757462",
"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home","757396","40013681","50171","AF  ","DEBSAL AFH","OP    ","6940 Southwick Ct SW","Tumwater","WA","98512","Thurston","6940 Southwick Ct SW","Tumwater","WA","98512","(360) 628-8081","","(360) 915-9878","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","Lyoga, Bahati","6","","","","1015295","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757396","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757396",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","753446","40010333","44187","AF  ","Dela Cruz AFH","OP    ","1333 Chatham Dr SE","Olympia","WA","98513","Thurston","1333 Chatham Dr SE","Olympia","WA","98513","(360) 890-4750","(360) 890-4750","","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Dela Cruz, Carmen P.","6","","","","162181","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753446","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753446",
"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home","757217","40013089","49800","AF  ","Delightful Living AFH","OP    ","4509 22nd Ave SE","Lacey","WA","98503","Thurston","4509 22nd Ave SE","Lacey","WA","98503","(253) 737-0643","","","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","Njunge, Emily","6","","","","1049893","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757217","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757217",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","757461","40013750","50292","AF  ","Devoted Adult Family Home","OP    ","3410 22nd Way NE","Olympia","WA","98506","Thurston","3410 22nd Way NE","Olympia","WA","98506","(603) 600-1726","","(360) 489-0884","3F","SPMI, SPDE, SPDD","1080XS-12 ","Nziku, Devotha F.","6","","","","996750","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757461","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757461",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","752590","40009900","42161","AF  ","Dodd's Adult Family Care LLC","OP    ","6537 Husky Way SE","Olympia","WA","98503","Thurston","6537 Husky Way SE","Olympia","WA","98503","(360) 515-0811","","(360) 459-9642","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Smith, Opal O.","6","","","","1025028","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752590","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752590",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","750914","40008583","39696","AF  ","Dodd's Adult Family Care LLC","OP    ","831 Rowland Dr SE","Olympia","WA","98513     ","Thurston","831 Rowland Dr SE","Olympia","WA","98513     ","(360) 456-1039","","(360) 459-9642","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Smith, Opal O.","7","","","","1025028","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=750914","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=750914",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","753842","40010643","44982","AF  ","Dodd's Adult Family Care LLC","OP    ","814 Nicholas Ln SE","Lacey","WA","98513","Thurston","814 Nicholas Ln SE","Lacey","WA","98513","(360) 489-1215","","(360) 459-9642","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Smith, Opal O.","8","","","","1025028","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753842","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753842",
"Mental Health, Dementia","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","755056","40011584","46815","AF  ","Dotto Care Adult Family Home","OP    ","1809 Dogwood St SE","Lacey","WA","98503","Thurston","1809 Dogwood St SE","Lacey","WA","98503","","(360) 628-8039","","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Mpanda, Clemensia","6","","","","876463","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755056","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755056",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","756944","40013257","49567","AF  ","Dotto Care II AFH","OP    ","6531 Sarazen St SE","Olympia","WA","98513","Thurston","6531 Sarazen St SE","Olympia","WA","98513","(952) 657-3094","","","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Mpanda, Clemensia","6","","","","876463","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756944","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home","758775","40015101","52231","AF  ","DOTTO CARE III AFH","OP    ","5624 Komachin Loop SE","Lacey","WA","98513","Thurston","5624 Komachin Loop SE","Lacey","WA","98513","(952) 657-3094","","","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","Mpanda, Clemensia","6","","","","876463","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758775","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","752189","40009684","41684","AF  ","Dumlao M&C Adult Family Home","OP    ","8530 Queets Dr NE","Olympia","WA","985165817","Thurston","8530 Queets Dr NE","Olympia","WA","98516-5817","(360) 878-8542","","(360) 706-2578","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Dumlao, Concepcion P.","5","","","","477130","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752189","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752189",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","757813","40014084","50780","AF  ","EBENEZER CARE AFH","OP    ","5502 34th Ave SE","Lacey","WA","98503","Thurston","5502 34th Ave SE","Lacey","WA","98503","(360) 489-0003","","(360) 878-8451","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Waruinge, Melvin N.","6","","","","571093","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757813","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","751264","40008845","40106","AF  ","Edgewater Adult Family Home, LLC","OP    ","7533 Traditions Ave NE","Lacey","WA","98516     ","Thurston","7533 Traditions Ave NE","Lacey","WA","98516     ","(360) 915-6432","","(360) 915-9278","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Mosquera, Rosalie T.","5","","","","1025315","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=751264","No"," ",
"Mental Health, Dementia","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","754248","40010983","45737","AF  ","Edgewood Care Home LLC","OP    ","2156 Edgewood Cir SE","Olympia","WA","98501","Thurston","2156 Edgewood Cir SE","Olympia","WA","98501","(360) 915-9843","","(360) 515-5690","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Babkirk, Agnes","6","","","","820882","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754248","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754248",
"Mental Health, Dementia","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","755910","40012212","47902","AF  ","Edward Care AFH","OP    ","2889 Firland St SW","Olympia","WA","98512","Thurston","2889 Firland St SW","Olympia","WA","98512","(360) 489-0213","","(360) 489-0257","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Suleiman, Mohammedi","6","","","","1025845","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755910","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755910",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","758553","40014735","51702","AF  ","EDWARD CARE AFH 2","OP    ","7212 33rd Ave NE","Lacey","WA","98516","Thurston","7212 33rd Ave NE","Lacey","WA","98516","(360) 972-6639","","","3F","SPMI, SPDE, SPDD","1080XS-12 ","Suleiman, Mohammedi","6","","","","1025845","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758553","No"," ",
"Dementia","No Contract","698800","40006988","38295","AF  ","ELLAS ADULT FAMILY HOME","OP    ","1313 DOGWOOD ST SE","LACEY","WA","98503","Thurston","1313 DOGWOOD ST SE","LACEY","WA","98503","(360) 456-4102","","(360) 438-4239","3F","SPDE","","Staff, Emanuela","4","","","","1020781","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=698800","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","757088","40013313","49641","AF  ","Ellas Villa AFH LLC","OP    ","3615 Stikes Dr SE","Lacey","WA","98503","Thurston","4836 40th LN SE","Lacey","WA","98503","(360) 412-2195","","","3F","SPMI, SPDE, SPDD","1080XS-12 ","Njoroge, Antony M.","6","","","","942788","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757088","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757088",
"Mental Health, Dementia, Developmental Disabilities","No Contract","758881","40015025","52116","AF  ","Elyon Adult Family LLC","OP    ","1225 Georgetowne Dr NE","Olympia","WA","98516","Thurston","1225 Georgetowne Dr NE","Olympia","WA","98516","(360) 820-4045","","","3F","SPMI, SPDE, SPDD","","NJOROGE, CAROLINE M.","5","","","","918672","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758881","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, DDA Meaningful Day, Adult Family Home","182303","40001823","33342","AF  ","EMILIA DARIO RAMOS AFH","OP    ","4609 14TH AVE SE","LACEY","WA","98503","Thurston","4609 14TH AVE SE","LACEY","WA","98503","(360) 459-2500","","(360) 459-2500","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Ramos, Emilia D.","2","","","","494965","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=182303","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=182303",
"Mental Health, Dementia","Adult Family Home","757455","40013599","50054","AF  ","Empathy Haven AFH","OP    ","3819 Glendale Dr SE","Olympia","WA","98501","Thurston","12016 Interlaaken DR SW","Lakewood","WA","98498","(360) 489-0439","","","3F","SPMI, SPDE","1080XS-12 ","Njama, Robinson W.","6","","","","1025646","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757455","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757455",
"Mental Health, Dementia","Adult Family Home","755688","40008617","47635","AF  ","Enduring Care AFH","OP    ","1140 Loyola St NE","Olympia","WA","98516","Thurston","4300 Wellington Loop SE","Lacey","WA","98503","(360) 584-0467","","(360) 810-2723","3F","SPMI, SPDE","1080XS-12 ","Dizon, Jannette B.","6","","","","1021222","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755688","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755688",
"Mental Health, Dementia","Expanded Community Services, Adult Family Home","758086","40014353","51139","AF  ","Entrada AFH","OP    ","1530 Entrada Ct NE","Olympia","WA","98506","Thurston","1530 Entrada Ct NE","Olympia","WA","98506","(360) 489-0106","","","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 ","Chigwala, Magreth","6","","","","1026090","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758086","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=758086",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","752962","40010151","43843","AF  ","ETV Adult Care Home","OP    ","9008 80th Lane SE","Olympia","WA","98513","Thurston","9008 80th Lane SE","Olympia","WA","98513","(360) 456-1754","","(360) 456-1754","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Valencia, Eduardo T.","6","","","","491637","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752962","No"," ",
"Mental Health, Dementia, Developmental Disabilities","No Contract","756914","40013137","49395","AF  ","Evergreen Haven Adult Family Home","OP    ","6429 Congressional Dr SE","Olympia","WA","98513","Thurston","6429 Congressional Dr SE","Olympia","WA","98513","(360) 791-5277","","(360) 252-6558","3F","SPMI, SPDE, SPDD","","Ghorbani, Shirin","6","","","","1025343","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756914","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756914",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","757042","40013329","49664","AF  ","FAIRHILL CARE 4 AFH","OP    ","3705 22ND AVE SE","OLYMPIA","WA","98501","Thurston","3705 22ND AVE SE","OLYMPIA","WA","98501","(360) 878-8194","","(360) 878-8241","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Mnyuku, Miriam","6","","","","666685","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757042","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757042",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","758150","40014431","51236","AF  ","FAIRHILL CARE 5 AFH","OP    ","4208 Avonlea Dr SE","Lacey","WA","98503","Thurston","4208 Avonlea Dr SE","Lacey","WA","98503","(269) 216-8822","","","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Mnyuku, Miriam","6","","","","666685","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758150","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","758988","40015417","52681","AF  ","Fairhill Care AFH","OP    ","6032 60th Loop SE","Lacey","WA","98513","Thurston","6032 60th Loop SE","Lacey","WA","98513","(269) 216-8822","","","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Mnyuku, Miriam","6","","","","666685","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758988","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","758244","40010691","51571","AF  ","Fir Woods 2 Adult Family Home","OP    ","6928 15th Avenue SE","Lacey","WA","98503","Thurston","6928 15th Avenue SE","Lacey","WA","98503","(206) 859-7163","","","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Mwangi, Edward M.","6","","","","491720","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758244","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","753728","40010641","44979","AF  ","Fir Woods Adult Family Home LLC","OP    ","6924 15th Ave SE","Lacey","WA","98503","Thurston","6924 15th Ave SE","Lacey","WA","98503","(360) 742-3214","","(360) 347-9236","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Mwangi, Edward M.","8","","","","491720","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753728","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753728",
"Dementia","Adult Family Home","758487","40014726","51688","AF  ","FOREVERYOUNG AFH LLC","OP    ","9135 23rd Way SE","Olympia","WA","98513","Thurston","9135 23rd Way SE","Olympia","WA","98513","(360) 995-5177","","","3F","SPDE","1080XS-12 ","Chong, Jung H.","6","","","","1019499","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758487","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=758487",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","755539","40011924","47421","AF  ","Gabest Adult Family Home LLC","OP    ","5521 Mount Tahoma Ct SE","Lacey","WA","98503","Thurston","5521 Mount Tahoma Ct SE","Lacey","WA","98503","(360) 878-8747","","(360) 539-7803","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","GATHINGU, ESTHER N.","6","","","","497919","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755539","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755539",
"Mental Health, Dementia","Adult Family Home","755939","40012278","48027","AF  ","Gerry Care Adult Family Home LLC","OP    ","9527 9th Ave SE","Olympia","WA","98513","Thurston","9527 9th Ave SE","Olympia","WA","98513","(360) 790-0621","","","3F","SPMI, SPDE","1080XS-12 ","JOHNSTON, NICHOLE M.","6","","","","859772","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755939","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755939",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","756905","40013178","49461","AF  ","GIFTED HOME AFH","OP    ","5419 33RD CT SE","Lacey","WA","98503","Thurston","5419 33RD CT SE","Lacey","WA","98503","(219) 424-0506","","(360) 350-0647","3F","SPMI, SPDE, SPDD","1080XS-12 ","Kazana, Halima","6","","","","1014435","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756905","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756905",
"Mental Health, Dementia","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","756877","40013232","49532","AF  ","Goldenhearts Care Home LLC","OP    ","4702 26th Ave SE","Lacey","WA","98503","Thurston","4702 26th Ave SE","Lacey","WA","98503","(360) 764-7446","","(360) 764-7446","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","DELFIN, GLEN DALE C.","6","","","","503885","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756877","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","755206","40011660","46961","AF  ","Grace & Harmony AFH","OP    ","2905 Impala Dr Se","Lacey","WA","98503","Thurston","2905 Impala Dr Se","Lacey","WA","98503","(360) 918-8552","","(360) 515-4770","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Otieno, Grace A.","6","","","","700311","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755206","No"," ",
"Mental Health, Dementia","Adult Family Home","757638","40013865","50470","AF  ","GRATEFUL HEARTS CARE HOME III LLC","OP    ","4714 15th Ave SE","Lacey","WA","98503","Thurston","4714 15th Ave SE","Lacey","WA","98503","(360) 878-8917","","","3F","SPMI, SPDE","1080XS-12 ","KINGU, AMANI J.","6","","","","1006943","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757638","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757638",
"Mental Health, Dementia","Adult Family Home","758260","40014515","51394","AF  ","GRATEFUL HEARTS CH V LLC","OP    ","1415 Dogwood St SE","Lacey","WA","98503","Thurston","1415 Dogwood St SE","Lacey","WA","98503","(360) 489-0361","","","3F","SPMI, SPDE","1080XS-12 ","Waiguru, Mercy W.","6","","","","1181494","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758260","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=758260",
"Mental Health, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","751148","40008758","39975","AF  ","Green's AFH","OP    ","1247 Fitz Hugh Dr SE","Olympia","WA","98513","Thurston","1247 Fitz Hugh Dr SE","Olympia","WA","98513","(360) 515-0370","","","3F","SPMI, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Green, Carolyn M.","5","","","","184970","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=751148","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=751148",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","757297","40013624","50088","AF  ","Greensted Homes AFH LLC","OP    ","5510 34th Ave SE","Lacey","WA","98503","Thurston","5510 34th Ave SE","Lacey","WA","98503","(360) 915-6038","","(360) 915-6290","3F","SPMI, SPDE, SPDD","1080XS-12 ","Njeri Kiiru, Isabelle","6","","","","680759","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757297","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757297",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","755686","40010356","47551","AF  ","Greenview Adult Family Home 2 LLC","OP    ","6415 Alder Glen Dr SE","Olympia","WA","98513","Thurston","6415 Alder Glen Dr SE","Olympia","WA","98513","(360) 742-3387","","(360) 742-3387","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Poke, Joie P.","6","","","","1025293","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755686","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755686",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","753584","40010497","44630","AF  ","Greenview AFH LLC","OP    ","7861 Greenview Dr NE","Lacey","WA","98516","Thurston","7861 Greenview Dr NE","Lacey","WA","98516","(360) 890-4540","","(360) 890-4540","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Poke, Joie P.","6","","","","1025293","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753584","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","759056","40015329","52557","AF  ","Greenville 3 AFH","OP    ","2909 SE 28th Ave","Olympia","WA","98501","Thurston","2909 28th Ave SE","Olympia","WA","98501","(564) 250-1398","","","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Njau, Serah W.","6","","","","1016158","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=759056","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","754458","40011118","46019","AF  ","Greenville AFH LLC","OP    ","3821 Boulevard Rd SE","Olympia","WA","98501","Thurston","3821 Boulevard Rd SE","Olympia","WA","98501","(360) 915-8408","","(360) 347-9236","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Njau, Serah W.","6","","","","1016158","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754458","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754458",
"Mental Health, Dementia","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","755870","40012213","47906","AF  ","Greenville2 AFH","OP    ","3919 Boulevard Rd SE","Olympia","WA","98501","Thurston","3919 Boulevard Rd SE","Olympia","WA","98501","","","(360) 347-9236","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Njau, Serah W.","6","","","","1016158","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755870","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755870",
