"Speciality","contract","LicenseNumber","LocationNumber","FacInstanceId","FacilityType","FacilityName","FacilityStatus","LocationAddress","LocationCity","LocationState","LocationZipCode","LocationCounty","MailAddress","MailCity","MailState","MailZipCode","TelephoneNmbr","FaxNmbr","ConfidentialFaxNmbr","RCSRegionUnit","SpecialityCode","ContractCode","FacilityPOC","LicensedBedCount","LicenseExpirationDate","CheckCompleteDate","CheckType","POCId","MemoryCertFlag","Disclosure of Services","Has Reports?","Reports Location",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","758223","40014327","51099","AF  ","JOYFUL SERVICE HOME LLC","OP    ","16508 NE 65th Cir","Vancouver","WA","98682","Clark","16508 NE 65th Cir","Vancouver","WA","98682","(916) 588-8195","","","3F","SPMI, SPDE, SPDD","1080XS-12 ","Yetbarek, Rahel","6","","","","1156666","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758223","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=758223",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","754684","40011288","46327","AF  ","Kidist Arsema LLC","OP    ","16514 NE 86th St","Vancouver","WA","98682","Clark","16514 NE 86th St","Vancouver","WA","98682","","","","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Mihreteab, Senait T.","8","","","","1021940","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754684","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754684",
"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home","758792","40014821","51832","AF  ","King Santos Adult Family Home","OP    ","3704 SE 189th Ave","Vancouver","WA","98683","Clark","3704 SE 189th Ave","Vancouver","WA","98683","(360) 918-7750","","","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","Lund, Sharon L.","6","","","","1026204","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758792","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=758792",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","753093","40002073","44039","AF  ","Kisela Quality Care LLC","OP    ","5913 NE 112th St","Vancouver","WA","98686","Clark","5913 NE 112th St","Vancouver","WA","98686","(360) 574-2328","","","3F","SPMI, SPDE, SPDD","1080XS-12 ","Sotaridona, Marlita C.","6","","","","1025798","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753093","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753093",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","758769","40015035","52133","AF  ","KJ Adult Family Home LLC","OP    ","14301 NE 94th St","Vancouver","WA","98682","Clark","14301 NE 94th St","Vancouver","WA","98682","(360) 433-2014","","","3F","SPMI, SPDE, SPDD","1080XS-12 ","Tona, Kajeltu G.","6","","","","1016659","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758769","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=758769",
"Mental Health, Dementia","Adult Family Home","756208","40004416","48507","AF  ","Kristina Adult Family Home LLC","OP    ","14818 SE Graham Road","Vancouver","WA","98683","Clark","14818 SE Graham Road","Vancouver","WA","98683","(360) 253-5157","","(360) 253-3070","3F","SPMI, SPDE","1080XS-12 ","Poraicu, Antonina","6","","","","967991","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756208","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756208",
"Mental Health, Dementia","Expanded Community Services, Adult Family Home","757218","40008169","49935","AF  ","L & S Adult Care Home LLC","OP    ","2403 SE BLAIRMONT DR","VANCOUVER","WA","98683","Clark","2403 SE BLAIRMONT DR","VANCOUVER","WA","98683","(360) 891-5851","","","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 ","Davidyan, Sarah","6","","","","733818","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757218","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757218",
"Mental Health, Dementia","Adult Family Home","752151","40009426","41107","AF  ","L.L.C. Gardner Adult Family Home","OP    ","1005 NE 108th St","Vancouver","WA","98685","Clark","1005 NE 108th St","Vancouver","WA","98685","(360) 573-1049","","(360) 573-1049","3F","SPMI, SPDE","1080XS-12 ","Gardner, Rowena H.","4","","","","1018119","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752151","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752151",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","752443","40009808","41943","AF  ","Lake Shore Home Care LLC","OP    ","8302 NE 25th Ave","Vancouver","WA","98665","Clark","8302 NE 25th Ave","Vancouver","WA","98665","(360) 314-2348","","","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Procopoi-Iurescul, Maria","5","","","","1023033","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752443","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752443",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","757103","40005859","49661","AF  ","Lakeshore Breeze AFH LLC","OP    ","3611 NW 135th Circle","Vancouver","WA","98685","Clark","3611 NW 135th Circle","Vancouver","WA","98685","(360) 314-2028","","","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Wilcox, Bryanna","6","","","","1017910","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757103","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757103",
"Mental Health, Dementia","Adult Family Home","754755","40008904","46293","AF  ","Lakeshore Manor Adult Family Home","OP    ","3821 NW McCann Rd","Vancouver","WA","986851192","Clark","3821 NW McCann Rd","Vancouver","WA","98685-1192","(360) 258-1899","","(360) 258-1899","3F","SPMI, SPDE","1080XS-12 ","Horga, Maria","6","","","","1023289","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754755","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754755",
"Dementia","No Contract","758146","40014298","51058","AF  ","Lavender Gardens Senior Care LLC","OP    ","14513 NE 15th St","Vancouver","WA","98684","Clark","14513 NE 15th St","Vancouver","WA","98684","(360) 314-2437","","","3F","SPDE","","Droncioiu, Iuliana","6","","","","1015977","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758146","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=758146",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","754412","40010991","45761","AF  ","Lavender Manor Adult Family Home","OP    ","620 NE 100th Ave","Vancouver","WA","98664","Clark","620 NE 100th Ave","Vancouver","WA","98664","(360) 433-2802","","","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Anderson, Christine","6","","","","1023144","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754412","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754412",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","752317","40009729","41781","AF  ","Leah Adult Family Home","OP    ","3302 NE 134th Ave","Vancouver","WA","98682","Clark","3302 NE 134th Ave","Vancouver","WA","98682","(360) 254-2325","(360) 891-4473","","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Kuffa, Bontu B.","6","","","","461099","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752317","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752317",
"Mental Health, Dementia, Developmental Disabilities","Private Duty Nursing, Adult Family Home","754944","40011273","46309","AF  ","Legacy AFH LLC ","OP    ","17702 NE 31st Street","Vancouver","WA","98682    ","Clark","17702 NE 31st Street","Vancouver","WA","98682    ","(660) 619-1055","","","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","Shevchenko, Timofey","6","","","","764834","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754944","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754944",
"Mental Health, Dementia","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","756057","40009106","48050","AF  ","LH - AFH, LLC","OP    ","12411 SE McGillivray Blvd","Vancouver","WA","98683","Clark","919 SE 119th Ave","Vancouver","WA","98683","(360) 859-3465","","(360) 859-3453","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Gonzalez, Richard","6","","","","1024169","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756057","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756057",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","548200","40005482","37054","AF  ","LIFECARE","OP    ","4600 NE 126TH AVE","VANCOUVER","WA","98682","Clark","4600 NE 126TH AVE","VANCOUVER","WA","98682","(360) 260-9691","","(360) 944-3912","3F","SPMI, SPDE, SPDD","1080XS-12 ","ROSCA, ESTERA","6","","","","497859","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=548200","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=548200",
"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home","754011","40010821","45360","AF  ","Lifeguard AFH","OP    ","15814 NE 72nd St","Vancouver","WA","98682","Clark","15814 NE 72nd St","Vancouver","WA","98682","(360) 828-7411","","","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","UY, HELEN T.","6","","","","508948","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754011","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754011",
"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home","757822","40014006","50668","AF  ","LIFELONG LEGACY ADULT FAMILY HOME LLC","OP    ","4212 SE 18th Ave","Brush Prairie","WA","98606","Clark","4212 SE 18th Ave","Brush Prairie","WA","98606","(564) 221-2014","","(564) 221-2017","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","Wanja, Shakira","6","","","","1116527","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757822","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757822",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","754638","40011189","46166","AF  ","Lilac LN Adult Family Home","OP    ","4905 NE 29th Avenue","Vancouver","WA","98663","Clark","4905 NE 29th Avenue","Vancouver","WA","98663","(360) 828-7440","","(360) 852-8141","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Martinez, Luz V.","6","","","","839175","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754638","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754638",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","752446","40009791","41916","AF  ","Little Prairie Home LLC","OP    ","7709 NE 140th Ave","Vancouver","WA","98682","Clark","7709 NE 140th Ave","Vancouver","WA","98682","(360) 949-7658","","","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Grizhinku, Mariya M.","6","","","","1023375","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752446","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752446",
"Mental Health, Dementia","Adult Family Home","758843","40014948","52020","AF  ","Lively Care AFH LLC","OP    ","16412 NE 78th Way","Vancouver","WA","98682","Clark","16412 NE 78th Way","Vancouver","WA","98682","(971) 386-7164","","","3F","SPMI, SPDE","1080XS-12 ","Mohamed, Muqtar I.","4","","","","1245012","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758843","No"," ",
"Mental Health, Dementia","Adult Family Home","751125","40008755","39970","AF  ","Lockehaven Adult Family Home","OP    ","13001 NE 3rd Ave","Vancouver","WA","98685     ","Clark","13001 NE 3rd Ave","Vancouver","WA","98685     ","(360) 258-0669","(360) 719-7832","","3F","SPMI, SPDE","1080XS-12 ","Locke, Debra K.","6","","","","1023431","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=751125","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=751125",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","753995","40002751","45179","AF  ","Love and Care AFH","OP    ","1215 NE 139th Ave","Vancouver","WA","98684","Clark","1215 NE 139th Ave","Vancouver","WA","98684","(360) 256-7570","","(360) 944-3093","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Almasan, Dana","6","","","","480471","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753995","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753995",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","755342","40005726","47543","AF  ","Love and Joy AFH LLC","OP    ","13715 NE 94TH CIRCLE","VANCOUVER","WA","98682","Clark","13715 NE 94TH CIRCLE","VANCOUVER","WA","98682","(360) 882-9402","","(360) 882-9460","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Alemu, Tigist A.","6","","","","624130","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755342","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755342",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","754965","40008217","46580","AF  ","Love N Care AFH","OP    ","6213 LOUISIANA DR","VANCOUVER","WA","98661     ","Clark","6213 LOUISIANA DR","VANCOUVER","WA","98661     ","(360) 718-8673","","(360) 750-4659","3F","SPMI, SPDE, SPDD","1080XS-12 ","LALANGAN, LEONORA","6","","","","1019176","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754965","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754965",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","755463","40011968","47483","AF  ","Loving Care Family Adult Home, LLC","OP    ","1815 NE 148th Ct","Vancouver","WA","98684","Clark","1815 NE 148th Ct","Vancouver","WA","98684","(360) 567-5225","","(360) 750-0939","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","CHEPTEA, RUVIM","8","","","","599314","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755463","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755463",
"Mental Health, Dementia","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","752669","40009958","42280","AF  ","Loving Home Care Plus LLC","OP    ","16005 NE Hickory St","Vancouver","WA","98682","Clark","16005 NE Hickory St","Vancouver","WA","98682","(360) 608-3075","","(360) 326-7289","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Cheptea, Raisa I.","8","","","","590895","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752669","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752669",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","753496","40010482","44593","AF  ","Loving Legacy Home Care LLC","OP    ","508 nw 83rd St","Vancouver","WA","98665","Clark","508 nw 83rd St","Vancouver","WA","98665","(360) 828-7234","","(360) 314-2018","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Chivu, Steluta","4","","","","1057183","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753496","No"," ",
"Mental Health, Dementia","Adult Family Home","756029","40012312","48091","AF  ","Lucy Senior Care Inc.","OP    ","9308 NE 27th Ave","Vancouver","WA","98665","Clark","9308 NE 27th Ave","Vancouver","WA","98665","(360) 828-7188","","(360) 828-5860","3F","SPMI, SPDE","1080XS-12 ","ZAHAN, LUCIA","6","","","","555967","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756029","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756029",
"Mental Health, Dementia","Adult Family Home","751774","40009256","40781","AF  ","Lucys House LLC","OP    ","15305 NE 89th St","Vancouver","WA","98682","Clark","15305 NE 89th St","Vancouver","WA","98682","(360) 892-5797","","(360) 892-5797","3F","SPMI, SPDE","1080XS-12 ","Shchukin, Lyudmila G.","2","","","","1019539","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=751774","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=751774",
"Mental Health, Dementia","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","752047","40008260","41287","AF  ","Lund Adult Family Home, LLC","OP    ","323 NW 74TH ST","VANCOUVER","WA","98665","Clark","323 NW 74TH ST","VANCOUVER","WA","98665","(360) 513-7646","","(360) 314-2930","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Lund, Donald L.","6","","","","1022202","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752047","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752047",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","754096","40010885","45516","AF  ","Ma Teresa Adult Family Homecare LLC","OP    ","804 NE 132nd St","Vancouver ","WA","98685","Clark","804 NE 132nd St","Vancouver ","WA","98685","(360) 975-1183","","(360) 326-8751","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Gallon, Amor V.","6","","","","1026041","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754096","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754096",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","751812","40009182","40662","AF  ","Magda's Adult Care","OP    ","8401 NE Fourth Plain Blvd","Vancouver","WA","98662","Clark","8401 NE Fourth Plain Blvd","Vancouver","WA","98662","(360) 892-2658","","(360) 944-2488","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Conovalov, Lilia N.","6","","","","1025252","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=751812","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=751812",
"Mental Health, Dementia","Adult Family Home","299402","40002994","34692","AF  ","MAGDAS LOVING CARE","OP    ","7009 LOUISIANA DR","VANCOUVER","WA","98664","Clark","7009 LOUISIANA DR","VANCOUVER","WA","98664","(360) 693-5469","","(360) 693-5469","3F","SPMI, SPDE","1080XS-12 ","Magda, Lidia","6","","","","550715","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=299402","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=299402",
"Mental Health, Dementia","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","757643","40013848","50448","AF  ","MAGNOLIA AFH","OP    ","3701 NW 112th St","Vancouver","WA","98685","Clark","3701 NW 112th St","Vancouver","WA","98685","(360) 729-7121","","","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Martinez, Luz V.","6","","","","839175","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757643","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757643",
"Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","751050","40005717","39872","AF  ","Magnolia Gardens Senior Care Home LLC","OP    ","2506 NE 160th Ave","Vancouver","WA","98684","Clark","2506 NE 160th Ave","Vancouver","WA","98684","(360) 253-9020","","(360) 597-4797","3F","SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Droncioiu, Iuliana","6","","","","1015977","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=751050","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=751050",
"Mental Health, Dementia","Adult Family Home","710100","40007101","38399","AF  ","MANU ADULT CARE HOME","OP    ","4216 NE 50TH ST","VANCOUVER","WA","98661","Clark","4216 NE 50TH ST","VANCOUVER","WA","98661","(360) 695-5087","","","3F","SPMI, SPDE","1080XS-12 ","Manu, Ionel D.","6","","","","1022810","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=710100","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=710100",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","755107","40011542","46749","AF  ","Maple Terrace Quality Care, LLC","OP    ","4409 NE 133rd Ct","Vancouver","WA","98682","Clark","4409 NE 133rd Ct","Vancouver","WA","98682","(360) 713-1754","","","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","McAULAY, JANE C.","6","","","","515108","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755107","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755107",
"Mental Health, Dementia","Expanded Community Services, Adult Family Home","758811","40010463","51809","AF  ","Marchel Homecare Incorporated","OP    ","1905 NE 101st Ave","Vancouver","WA","98664","Clark","","","  ","","(360) 852-8525","","(360) 397-1581","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 ","Castro, Rachel N.","6","","","","830338","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758811","No"," ",
"Mental Health, Dementia","Expanded Community Services, Adult Family Home","758908","40009849","51810","AF  ","Marchel Homecare Incorporated","OP    ","9002 NE 95th St","Vancouver","WA","98662","Clark","9002 NE 95th St","Vancouver","WA","98662","(360) 859-3434","","","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 ","Castro, Rachel N.","6","","","","830338","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758908","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","755942","40011723","47066","AF  ","Mariam's Adult Family Home LLC ","OP    ","7109 NE 28th Ave ","Vancouver","WA","98665","Clark","7109 NE 28th Ave ","Vancouver","WA","98665","(360) 213-3811","","","3F","SPMI, SPDE, SPDD","1080XS-12 ","YANKA, MARIAMA","3","","","","562067","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755942","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755942",
"Mental Health, Dementia","Adult Family Home","758593","40014774","51760","AF  ","Martin AFH LLC","OP    ","11706 NE 137th Ave","Brush Prairie","WA","98606","Clark","11706 NE 137th Ave","Brush Prairie","WA","98606","(971) 344-7504","","","3F","SPMI, SPDE","1080XS-12 ","Martin, Maria","4","","","","938138","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758593","No"," ",
"Mental Health, Dementia","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","756995","40013286","49605","AF  ","Mason Manor Adult Family Home","OP    ","8311 NE Mason Dr","Vancouver","WA","98662","Clark","8311 NE Mason Dr","Vancouver","WA","98662","(360) 600-3589","","","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Garcia, Ernestina","6","","","","1024018","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756995","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756995",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","751640","40004680","40743","AF  ","MAY Home AFH Inc","OP    ","6215 NE 81ST AVE","VANCOUVER","WA","98662","Clark","6215 NE 81ST AVE","VANCOUVER","WA","98662","(360) 907-4978","","(360) 433-2085","3F","SPMI, SPDE, SPDD","1080XS-12 ","Stubbs, Michael","2","","","","797589","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=751640","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=751640",
"Mental Health, Dementia","Specialized Behavior Support, Expanded Community Services, Adult Family Home","752893","40010091","43704","AF  ","Meadowbrook AFH","OP    ","9612 NE 21st St","Vancouver","WA","98664","Clark","9612 NE 21st St","Vancouver","WA","98664","(360) 433-9021","","(360) 859-3687","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Bloore-Garcia, Heidi E.","8","","","","1022758","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752893","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752893",
"Mental Health, Developmental Disabilities","Adult Family Home","757511","40013756","50299","AF  ","MEDMARIE AND  FAMILY  ADULT FAMILY HOMECARE LLC","OP    ","10615 NE 25th Pl","Vancouver","WA","98686","Clark","10615 NE 25th Pl","Vancouver","WA","98686","(360) 314-2508","","","3F","SPMI, SPDD","1080XS-12 ","Bah, Marie J.","6","","","","1076400","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757511","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757511",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","751797","40009303","40874","AF  ","Mercy Family Home","OP    ","2808 NE 126th Ct","Vancouver","WA","98682","Clark","2808 NE 126th Ct","Vancouver","WA","98682","(360) 597-4218","","(360) 597-4218","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Nkansah, Alexander K.","6","","","","1015333","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=751797","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=751797",
